Epoch Number, Total Squared Error, 
0, 1.084562, 
1, 1.073869, 
2, 1.065891, 
3, 1.060003, 
4, 1.055691, 
5, 1.052552, 
6, 1.050277, 
7, 1.048631, 
8, 1.047445, 
9, 1.046590, 
10, 1.045975, 
11, 1.045533, 
12, 1.045215, 
13, 1.044986, 
14, 1.044823, 
15, 1.044705, 
16, 1.044621, 
17, 1.044561, 
18, 1.044518, 
19, 1.044488, 
20, 1.044466, 
21, 1.044452, 
22, 1.044441, 
23, 1.044435, 
24, 1.044431, 
25, 1.044428, 
26, 1.044427, 
27, 1.044427, 
28, 1.044428, 
29, 1.044429, 
30, 1.044430, 
31, 1.044432, 
32, 1.044434, 
33, 1.044437, 
34, 1.044439, 
35, 1.044442, 
36, 1.044444, 
37, 1.044447, 
38, 1.044449, 
39, 1.044452, 
40, 1.044455, 
41, 1.044458, 
42, 1.044460, 
43, 1.044463, 
44, 1.044466, 
45, 1.044469, 
46, 1.044472, 
47, 1.044475, 
48, 1.044477, 
49, 1.044480, 
50, 1.044483, 
51, 1.044486, 
52, 1.044489, 
53, 1.044492, 
54, 1.044495, 
55, 1.044498, 
56, 1.044501, 
57, 1.044503, 
58, 1.044506, 
59, 1.044509, 
60, 1.044512, 
61, 1.044515, 
62, 1.044518, 
63, 1.044521, 
64, 1.044524, 
65, 1.044527, 
66, 1.044530, 
67, 1.044533, 
68, 1.044536, 
69, 1.044539, 
70, 1.044542, 
71, 1.044545, 
72, 1.044548, 
73, 1.044551, 
74, 1.044554, 
75, 1.044557, 
76, 1.044560, 
77, 1.044563, 
78, 1.044566, 
79, 1.044569, 
80, 1.044572, 
81, 1.044575, 
82, 1.044578, 
83, 1.044581, 
84, 1.044584, 
85, 1.044587, 
86, 1.044590, 
87, 1.044593, 
88, 1.044596, 
89, 1.044599, 
90, 1.044602, 
91, 1.044605, 
92, 1.044608, 
93, 1.044611, 
94, 1.044614, 
95, 1.044617, 
96, 1.044620, 
97, 1.044623, 
98, 1.044626, 
99, 1.044629, 
100, 1.044632, 
101, 1.044636, 
102, 1.044639, 
103, 1.044642, 
104, 1.044645, 
105, 1.044648, 
106, 1.044651, 
107, 1.044654, 
108, 1.044657, 
109, 1.044660, 
110, 1.044663, 
111, 1.044667, 
112, 1.044670, 
113, 1.044673, 
114, 1.044676, 
115, 1.044679, 
116, 1.044682, 
117, 1.044685, 
118, 1.044688, 
119, 1.044691, 
120, 1.044695, 
121, 1.044698, 
122, 1.044701, 
123, 1.044704, 
124, 1.044707, 
125, 1.044710, 
126, 1.044714, 
127, 1.044717, 
128, 1.044720, 
129, 1.044723, 
130, 1.044726, 
131, 1.044729, 
132, 1.044733, 
133, 1.044736, 
134, 1.044739, 
135, 1.044742, 
136, 1.044745, 
137, 1.044748, 
138, 1.044752, 
139, 1.044755, 
140, 1.044758, 
141, 1.044761, 
142, 1.044764, 
143, 1.044768, 
144, 1.044771, 
145, 1.044774, 
146, 1.044777, 
147, 1.044780, 
148, 1.044784, 
149, 1.044787, 
150, 1.044790, 
151, 1.044793, 
152, 1.044797, 
153, 1.044800, 
154, 1.044803, 
155, 1.044806, 
156, 1.044810, 
157, 1.044813, 
158, 1.044816, 
159, 1.044819, 
160, 1.044823, 
161, 1.044826, 
162, 1.044829, 
163, 1.044832, 
164, 1.044836, 
165, 1.044839, 
166, 1.044842, 
167, 1.044845, 
168, 1.044849, 
169, 1.044852, 
170, 1.044855, 
171, 1.044859, 
172, 1.044862, 
173, 1.044865, 
174, 1.044868, 
175, 1.044872, 
176, 1.044875, 
177, 1.044878, 
178, 1.044882, 
179, 1.044885, 
180, 1.044888, 
181, 1.044891, 
182, 1.044895, 
183, 1.044898, 
184, 1.044901, 
185, 1.044905, 
186, 1.044908, 
187, 1.044911, 
188, 1.044915, 
189, 1.044918, 
190, 1.044921, 
191, 1.044925, 
192, 1.044928, 
193, 1.044931, 
194, 1.044935, 
195, 1.044938, 
196, 1.044941, 
197, 1.044945, 
198, 1.044948, 
199, 1.044952, 
200, 1.044955, 
201, 1.044958, 
202, 1.044962, 
203, 1.044965, 
204, 1.044968, 
205, 1.044972, 
206, 1.044975, 
207, 1.044978, 
208, 1.044982, 
209, 1.044985, 
210, 1.044989, 
211, 1.044992, 
212, 1.044995, 
213, 1.044999, 
214, 1.045002, 
215, 1.045006, 
216, 1.045009, 
217, 1.045012, 
218, 1.045016, 
219, 1.045019, 
220, 1.045023, 
221, 1.045026, 
222, 1.045029, 
223, 1.045033, 
224, 1.045036, 
225, 1.045040, 
226, 1.045043, 
227, 1.045046, 
228, 1.045050, 
229, 1.045053, 
230, 1.045057, 
231, 1.045060, 
232, 1.045064, 
233, 1.045067, 
234, 1.045070, 
235, 1.045074, 
236, 1.045077, 
237, 1.045081, 
238, 1.045084, 
239, 1.045088, 
240, 1.045091, 
241, 1.045095, 
242, 1.045098, 
243, 1.045102, 
244, 1.045105, 
245, 1.045108, 
246, 1.045112, 
247, 1.045115, 
248, 1.045119, 
249, 1.045122, 
250, 1.045126, 
251, 1.045129, 
252, 1.045133, 
253, 1.045136, 
254, 1.045140, 
255, 1.045143, 
256, 1.045147, 
257, 1.045150, 
258, 1.045154, 
259, 1.045157, 
260, 1.045161, 
261, 1.045164, 
262, 1.045168, 
263, 1.045171, 
264, 1.045175, 
265, 1.045178, 
266, 1.045182, 
267, 1.045185, 
268, 1.045189, 
269, 1.045192, 
270, 1.045196, 
271, 1.045199, 
272, 1.045203, 
273, 1.045206, 
274, 1.045210, 
275, 1.045213, 
276, 1.045217, 
277, 1.045220, 
278, 1.045224, 
279, 1.045227, 
280, 1.045231, 
281, 1.045235, 
282, 1.045238, 
283, 1.045242, 
284, 1.045245, 
285, 1.045249, 
286, 1.045252, 
287, 1.045256, 
288, 1.045259, 
289, 1.045263, 
290, 1.045266, 
291, 1.045270, 
292, 1.045274, 
293, 1.045277, 
294, 1.045281, 
295, 1.045284, 
296, 1.045288, 
297, 1.045291, 
298, 1.045295, 
299, 1.045299, 
300, 1.045302, 
301, 1.045306, 
302, 1.045309, 
303, 1.045313, 
304, 1.045316, 
305, 1.045320, 
306, 1.045324, 
307, 1.045327, 
