Epoch Number, Total Squared Error, 
0, 1.155869, 
1, 1.131694, 
2, 1.111458, 
3, 1.094862, 
4, 1.081486, 
5, 1.070859, 
6, 1.062515, 
7, 1.056025, 
8, 1.051013, 
9, 1.047166, 
10, 1.044225, 
11, 1.041986, 
12, 1.040284, 
13, 1.038995, 
14, 1.038018, 
15, 1.037280, 
16, 1.036722, 
17, 1.036302, 
18, 1.035984, 
19, 1.035744, 
20, 1.035563, 
21, 1.035427, 
22, 1.035324, 
23, 1.035246, 
24, 1.035188, 
25, 1.035143, 
26, 1.035109, 
27, 1.035083, 
28, 1.035064, 
29, 1.035048, 
30, 1.035037, 
31, 1.035027, 
32, 1.035020, 
33, 1.035014, 
34, 1.035009, 
35, 1.035005, 
36, 1.035001, 
37, 1.034998, 
38, 1.034995, 
39, 1.034993, 
40, 1.034990, 
41, 1.034988, 
42, 1.034986, 
43, 1.034984, 
44, 1.034982, 
45, 1.034979, 
46, 1.034977, 
47, 1.034975, 
48, 1.034973, 
49, 1.034971, 
50, 1.034969, 
51, 1.034967, 
52, 1.034965, 
53, 1.034962, 
54, 1.034960, 
55, 1.034958, 
56, 1.034956, 
57, 1.034954, 
58, 1.034951, 
59, 1.034949, 
60, 1.034947, 
61, 1.034945, 
62, 1.034942, 
63, 1.034940, 
64, 1.034938, 
65, 1.034935, 
66, 1.034933, 
67, 1.034931, 
68, 1.034928, 
69, 1.034926, 
70, 1.034923, 
71, 1.034921, 
72, 1.034919, 
73, 1.034916, 
74, 1.034914, 
75, 1.034911, 
76, 1.034909, 
77, 1.034906, 
78, 1.034904, 
79, 1.034901, 
80, 1.034899, 
81, 1.034896, 
82, 1.034893, 
83, 1.034891, 
84, 1.034888, 
85, 1.034886, 
86, 1.034883, 
87, 1.034880, 
88, 1.034878, 
89, 1.034875, 
90, 1.034872, 
91, 1.034870, 
92, 1.034867, 
93, 1.034864, 
94, 1.034861, 
95, 1.034859, 
96, 1.034856, 
97, 1.034853, 
98, 1.034850, 
99, 1.034847, 
100, 1.034844, 
101, 1.034842, 
102, 1.034839, 
103, 1.034836, 
104, 1.034833, 
105, 1.034830, 
106, 1.034827, 
107, 1.034824, 
108, 1.034821, 
109, 1.034818, 
110, 1.034815, 
111, 1.034812, 
112, 1.034809, 
113, 1.034806, 
114, 1.034803, 
115, 1.034800, 
116, 1.034797, 
117, 1.034794, 
118, 1.034790, 
119, 1.034787, 
120, 1.034784, 
121, 1.034781, 
122, 1.034778, 
123, 1.034774, 
124, 1.034771, 
125, 1.034768, 
126, 1.034765, 
127, 1.034761, 
128, 1.034758, 
129, 1.034755, 
130, 1.034751, 
131, 1.034748, 
132, 1.034745, 
133, 1.034741, 
134, 1.034738, 
135, 1.034734, 
136, 1.034731, 
137, 1.034727, 
138, 1.034724, 
139, 1.034720, 
140, 1.034717, 
141, 1.034713, 
142, 1.034710, 
143, 1.034706, 
144, 1.034702, 
145, 1.034699, 
146, 1.034695, 
147, 1.034691, 
148, 1.034688, 
149, 1.034684, 
150, 1.034680, 
151, 1.034677, 
152, 1.034673, 
153, 1.034669, 
154, 1.034665, 
155, 1.034661, 
156, 1.034657, 
157, 1.034654, 
158, 1.034650, 
159, 1.034646, 
160, 1.034642, 
161, 1.034638, 
162, 1.034634, 
163, 1.034630, 
164, 1.034626, 
165, 1.034622, 
166, 1.034618, 
167, 1.034614, 
168, 1.034610, 
169, 1.034606, 
170, 1.034601, 
171, 1.034597, 
172, 1.034593, 
173, 1.034589, 
174, 1.034585, 
175, 1.034580, 
176, 1.034576, 
177, 1.034572, 
178, 1.034568, 
179, 1.034563, 
180, 1.034559, 
181, 1.034554, 
182, 1.034550, 
183, 1.034546, 
184, 1.034541, 
185, 1.034537, 
186, 1.034532, 
187, 1.034528, 
188, 1.034523, 
189, 1.034519, 
190, 1.034514, 
191, 1.034509, 
192, 1.034505, 
193, 1.034500, 
194, 1.034495, 
195, 1.034491, 
196, 1.034486, 
197, 1.034481, 
198, 1.034477, 
199, 1.034472, 
200, 1.034467, 
201, 1.034462, 
202, 1.034457, 
203, 1.034452, 
204, 1.034447, 
205, 1.034442, 
206, 1.034437, 
207, 1.034432, 
208, 1.034427, 
209, 1.034422, 
210, 1.034417, 
211, 1.034412, 
212, 1.034407, 
213, 1.034402, 
214, 1.034397, 
215, 1.034392, 
216, 1.034386, 
217, 1.034381, 
218, 1.034376, 
219, 1.034370, 
220, 1.034365, 
221, 1.034360, 
222, 1.034354, 
223, 1.034349, 
224, 1.034344, 
225, 1.034338, 
226, 1.034333, 
227, 1.034327, 
228, 1.034321, 
229, 1.034316, 
230, 1.034310, 
231, 1.034305, 
232, 1.034299, 
233, 1.034293, 
234, 1.034288, 
235, 1.034282, 
236, 1.034276, 
237, 1.034270, 
238, 1.034264, 
239, 1.034259, 
240, 1.034253, 
