Epoch Number, Total Squared Error, 
0, 1.074959, 
1, 1.066681, 
2, 1.060602, 
3, 1.056181, 
4, 1.052988, 
5, 1.050696, 
6, 1.049056, 
7, 1.047888, 
8, 1.047059, 
9, 1.046472, 
10, 1.046057, 
11, 1.045766, 
12, 1.045562, 
13, 1.045419, 
14, 1.045321, 
15, 1.045254, 
16, 1.045208, 
17, 1.045178, 
18, 1.045159, 
19, 1.045147, 
20, 1.045141, 
21, 1.045139, 
22, 1.045138, 
23, 1.045140, 
24, 1.045143, 
25, 1.045147, 
26, 1.045151, 
27, 1.045156, 
28, 1.045161, 
29, 1.045166, 
30, 1.045171, 
31, 1.045176, 
32, 1.045181, 
33, 1.045187, 
34, 1.045192, 
35, 1.045197, 
36, 1.045202, 
37, 1.045207, 
38, 1.045213, 
39, 1.045218, 
40, 1.045223, 
41, 1.045228, 
42, 1.045233, 
43, 1.045238, 
44, 1.045244, 
45, 1.045249, 
46, 1.045254, 
47, 1.045259, 
48, 1.045264, 
49, 1.045269, 
50, 1.045274, 
51, 1.045279, 
52, 1.045285, 
53, 1.045290, 
54, 1.045295, 
55, 1.045300, 
56, 1.045305, 
57, 1.045310, 
58, 1.045315, 
59, 1.045321, 
60, 1.045326, 
61, 1.045331, 
62, 1.045336, 
63, 1.045341, 
64, 1.045346, 
65, 1.045351, 
66, 1.045357, 
67, 1.045362, 
68, 1.045367, 
69, 1.045372, 
70, 1.045377, 
71, 1.045382, 
72, 1.045387, 
73, 1.045393, 
74, 1.045398, 
75, 1.045403, 
76, 1.045408, 
77, 1.045413, 
78, 1.045419, 
79, 1.045424, 
80, 1.045429, 
81, 1.045434, 
82, 1.045439, 
83, 1.045444, 
84, 1.045450, 
85, 1.045455, 
86, 1.045460, 
87, 1.045465, 
88, 1.045470, 
89, 1.045476, 
90, 1.045481, 
91, 1.045486, 
92, 1.045491, 
93, 1.045496, 
94, 1.045502, 
95, 1.045507, 
96, 1.045512, 
97, 1.045517, 
98, 1.045523, 
99, 1.045528, 
100, 1.045533, 
101, 1.045538, 
102, 1.045544, 
103, 1.045549, 
104, 1.045554, 
105, 1.045559, 
106, 1.045564, 
107, 1.045570, 
108, 1.045575, 
109, 1.045580, 
110, 1.045585, 
111, 1.045591, 
112, 1.045596, 
113, 1.045601, 
114, 1.045606, 
115, 1.045612, 
116, 1.045617, 
117, 1.045622, 
118, 1.045627, 
119, 1.045633, 
120, 1.045638, 
121, 1.045643, 
122, 1.045649, 
123, 1.045654, 
124, 1.045659, 
125, 1.045664, 
126, 1.045670, 
127, 1.045675, 
128, 1.045680, 
129, 1.045686, 
130, 1.045691, 
131, 1.045696, 
132, 1.045701, 
133, 1.045707, 
134, 1.045712, 
135, 1.045717, 
136, 1.045723, 
137, 1.045728, 
138, 1.045733, 
139, 1.045738, 
140, 1.045744, 
141, 1.045749, 
142, 1.045754, 
143, 1.045760, 
144, 1.045765, 
145, 1.045770, 
146, 1.045776, 
147, 1.045781, 
148, 1.045786, 
149, 1.045792, 
150, 1.045797, 
151, 1.045802, 
152, 1.045808, 
153, 1.045813, 
154, 1.045818, 
155, 1.045824, 
156, 1.045829, 
157, 1.045834, 
158, 1.045840, 
159, 1.045845, 
160, 1.045850, 
161, 1.045856, 
162, 1.045861, 
163, 1.045866, 
164, 1.045872, 
165, 1.045877, 
166, 1.045882, 
167, 1.045888, 
168, 1.045893, 
169, 1.045898, 
170, 1.045904, 
171, 1.045909, 
172, 1.045914, 
173, 1.045920, 
174, 1.045925, 
175, 1.045930, 
176, 1.045936, 
177, 1.045941, 
178, 1.045946, 
179, 1.045952, 
180, 1.045957, 
181, 1.045963, 
182, 1.045968, 
183, 1.045973, 
184, 1.045979, 
185, 1.045984, 
186, 1.045989, 
187, 1.045995, 
188, 1.046000, 
189, 1.046006, 
190, 1.046011, 
191, 1.046016, 
192, 1.046022, 
193, 1.046027, 
194, 1.046032, 
195, 1.046038, 
196, 1.046043, 
197, 1.046049, 
198, 1.046054, 
199, 1.046059, 
200, 1.046065, 
201, 1.046070, 
202, 1.046076, 
203, 1.046081, 
204, 1.046086, 
205, 1.046092, 
206, 1.046097, 
207, 1.046103, 
208, 1.046108, 
209, 1.046113, 
210, 1.046119, 
211, 1.046124, 
212, 1.046130, 
213, 1.046135, 
214, 1.046140, 
215, 1.046146, 
216, 1.046151, 
217, 1.046157, 
218, 1.046162, 
219, 1.046167, 
220, 1.046173, 
221, 1.046178, 
222, 1.046184, 
223, 1.046189, 
224, 1.046194, 
225, 1.046200, 
226, 1.046205, 
227, 1.046211, 
228, 1.046216, 
229, 1.046221, 
230, 1.046227, 
231, 1.046232, 
232, 1.046238, 
233, 1.046243, 
234, 1.046249, 
235, 1.046254, 
236, 1.046259, 
237, 1.046265, 
238, 1.046270, 
239, 1.046276, 
240, 1.046281, 
241, 1.046287, 
242, 1.046292, 
243, 1.046297, 
244, 1.046303, 
245, 1.046308, 
246, 1.046314, 
247, 1.046319, 
248, 1.046325, 
249, 1.046330, 
250, 1.046335, 
251, 1.046341, 
252, 1.046346, 
253, 1.046352, 
254, 1.046357, 
255, 1.046363, 
256, 1.046368, 
257, 1.046374, 
258, 1.046379, 
259, 1.046384, 
260, 1.046390, 
261, 1.046395, 
262, 1.046401, 
263, 1.046406, 
264, 1.046412, 
265, 1.046417, 
266, 1.046423, 
267, 1.046428, 
268, 1.046433, 
269, 1.046439, 
270, 1.046444, 
271, 1.046450, 
272, 1.046455, 
273, 1.046461, 
274, 1.046466, 
275, 1.046472, 
276, 1.046477, 
277, 1.046482, 
278, 1.046488, 
279, 1.046493, 
280, 1.046499, 
281, 1.046504, 
282, 1.046510, 
283, 1.046515, 
284, 1.046521, 
285, 1.046526, 
286, 1.046532, 
287, 1.046537, 
288, 1.046542, 
289, 1.046548, 
290, 1.046553, 
291, 1.046559, 
292, 1.046564, 
293, 1.046570, 
294, 1.046575, 
295, 1.046581, 
296, 1.046586, 
297, 1.046592, 
298, 1.046597, 
299, 1.046603, 
300, 1.046608, 
301, 1.046613, 
302, 1.046619, 
303, 1.046624, 
304, 1.046630, 
305, 1.046635, 
306, 1.046641, 
307, 1.046646, 
308, 1.046652, 
309, 1.046657, 
310, 1.046663, 
311, 1.046668, 
312, 1.046674, 
313, 1.046679, 
314, 1.046685, 
315, 1.046690, 
316, 1.046695, 
317, 1.046701, 
318, 1.046706, 
319, 1.046712, 
320, 1.046717, 
321, 1.046723, 
322, 1.046728, 
323, 1.046734, 
324, 1.046739, 
325, 1.046745, 
326, 1.046750, 
327, 1.046756, 
328, 1.046761, 
329, 1.046767, 
330, 1.046772, 
331, 1.046777, 
332, 1.046783, 
333, 1.046788, 
334, 1.046794, 
335, 1.046799, 
336, 1.046805, 
337, 1.046810, 
338, 1.046816, 
339, 1.046821, 
340, 1.046827, 
341, 1.046832, 
342, 1.046838, 
343, 1.046843, 
344, 1.046849, 
