Epoch Number, Total Squared Error, 
0, 1.055359, 
1, 1.051418, 
2, 1.048477, 
3, 1.046291, 
4, 1.044670, 
5, 1.043470, 
6, 1.042583, 
7, 1.041929, 
8, 1.041446, 
9, 1.041090, 
10, 1.040828, 
11, 1.040636, 
12, 1.040494, 
13, 1.040390, 
14, 1.040314, 
15, 1.040259, 
16, 1.040219, 
17, 1.040190, 
18, 1.040169, 
19, 1.040155, 
20, 1.040145, 
21, 1.040139, 
22, 1.040135, 
23, 1.040133, 
24, 1.040133, 
25, 1.040133, 
26, 1.040135, 
27, 1.040137, 
28, 1.040139, 
29, 1.040142, 
30, 1.040145, 
31, 1.040148, 
32, 1.040152, 
33, 1.040155, 
34, 1.040159, 
35, 1.040163, 
36, 1.040166, 
37, 1.040170, 
38, 1.040174, 
39, 1.040178, 
40, 1.040182, 
41, 1.040186, 
42, 1.040190, 
43, 1.040194, 
44, 1.040198, 
45, 1.040202, 
46, 1.040206, 
47, 1.040210, 
48, 1.040214, 
49, 1.040218, 
50, 1.040222, 
51, 1.040226, 
52, 1.040230, 
53, 1.040234, 
54, 1.040238, 
55, 1.040242, 
56, 1.040246, 
57, 1.040250, 
58, 1.040255, 
59, 1.040259, 
60, 1.040263, 
61, 1.040267, 
62, 1.040271, 
63, 1.040275, 
64, 1.040279, 
65, 1.040283, 
66, 1.040287, 
67, 1.040291, 
68, 1.040295, 
69, 1.040299, 
70, 1.040304, 
71, 1.040308, 
72, 1.040312, 
73, 1.040316, 
74, 1.040320, 
75, 1.040324, 
76, 1.040328, 
77, 1.040332, 
78, 1.040336, 
79, 1.040340, 
80, 1.040345, 
81, 1.040349, 
82, 1.040353, 
83, 1.040357, 
84, 1.040361, 
85, 1.040365, 
86, 1.040369, 
87, 1.040373, 
88, 1.040377, 
89, 1.040382, 
90, 1.040386, 
91, 1.040390, 
92, 1.040394, 
93, 1.040398, 
94, 1.040402, 
95, 1.040406, 
96, 1.040410, 
97, 1.040415, 
98, 1.040419, 
99, 1.040423, 
100, 1.040427, 
101, 1.040431, 
102, 1.040435, 
103, 1.040439, 
104, 1.040443, 
105, 1.040448, 
106, 1.040452, 
107, 1.040456, 
108, 1.040460, 
109, 1.040464, 
110, 1.040468, 
111, 1.040472, 
112, 1.040477, 
113, 1.040481, 
114, 1.040485, 
115, 1.040489, 
116, 1.040493, 
117, 1.040497, 
118, 1.040501, 
119, 1.040506, 
120, 1.040510, 
121, 1.040514, 
122, 1.040518, 
123, 1.040522, 
124, 1.040526, 
125, 1.040530, 
126, 1.040535, 
127, 1.040539, 
128, 1.040543, 
129, 1.040547, 
130, 1.040551, 
131, 1.040555, 
132, 1.040559, 
133, 1.040564, 
134, 1.040568, 
135, 1.040572, 
136, 1.040576, 
137, 1.040580, 
138, 1.040584, 
139, 1.040589, 
140, 1.040593, 
141, 1.040597, 
142, 1.040601, 
143, 1.040605, 
144, 1.040609, 
145, 1.040613, 
146, 1.040618, 
147, 1.040622, 
148, 1.040626, 
149, 1.040630, 
150, 1.040634, 
151, 1.040638, 
152, 1.040643, 
153, 1.040647, 
154, 1.040651, 
155, 1.040655, 
156, 1.040659, 
157, 1.040663, 
158, 1.040667, 
159, 1.040672, 
160, 1.040676, 
161, 1.040680, 
162, 1.040684, 
163, 1.040688, 
164, 1.040692, 
165, 1.040697, 
166, 1.040701, 
167, 1.040705, 
168, 1.040709, 
169, 1.040713, 
170, 1.040717, 
