Epoch Number, Total Squared Error, 
0, 1.205278, 
1, 1.172099, 
2, 1.143854, 
3, 1.120542, 
4, 1.101815, 
5, 1.087113, 
6, 1.075782, 
7, 1.067178, 
8, 1.060719, 
9, 1.055913, 
10, 1.052361, 
11, 1.049749, 
12, 1.047834, 
13, 1.046436, 
14, 1.045416, 
15, 1.044673, 
16, 1.044133, 
17, 1.043740, 
18, 1.043456, 
19, 1.043249, 
20, 1.043100, 
21, 1.042992, 
22, 1.042914, 
23, 1.042858, 
24, 1.042819, 
25, 1.042791, 
26, 1.042771, 
27, 1.042757, 
28, 1.042748, 
29, 1.042743, 
30, 1.042740, 
31, 1.042738, 
32, 1.042738, 
33, 1.042739, 
34, 1.042741, 
35, 1.042743, 
36, 1.042745, 
37, 1.042748, 
38, 1.042751, 
39, 1.042755, 
40, 1.042758, 
41, 1.042762, 
42, 1.042765, 
43, 1.042769, 
44, 1.042773, 
45, 1.042776, 
46, 1.042780, 
47, 1.042784, 
48, 1.042788, 
49, 1.042791, 
50, 1.042795, 
51, 1.042799, 
52, 1.042803, 
53, 1.042807, 
54, 1.042811, 
55, 1.042815, 
56, 1.042819, 
57, 1.042822, 
58, 1.042826, 
59, 1.042830, 
60, 1.042834, 
61, 1.042838, 
62, 1.042842, 
63, 1.042846, 
64, 1.042850, 
65, 1.042854, 
66, 1.042858, 
67, 1.042862, 
68, 1.042866, 
69, 1.042870, 
70, 1.042874, 
71, 1.042878, 
72, 1.042882, 
73, 1.042886, 
74, 1.042890, 
75, 1.042894, 
76, 1.042898, 
77, 1.042901, 
78, 1.042905, 
79, 1.042909, 
80, 1.042913, 
81, 1.042917, 
82, 1.042921, 
83, 1.042925, 
84, 1.042929, 
85, 1.042933, 
86, 1.042937, 
87, 1.042941, 
88, 1.042946, 
89, 1.042950, 
90, 1.042954, 
91, 1.042958, 
92, 1.042962, 
93, 1.042966, 
94, 1.042970, 
95, 1.042974, 
96, 1.042978, 
97, 1.042982, 
98, 1.042986, 
99, 1.042990, 
100, 1.042994, 
101, 1.042998, 
102, 1.043002, 
103, 1.043006, 
104, 1.043010, 
105, 1.043014, 
106, 1.043018, 
107, 1.043022, 
108, 1.043026, 
109, 1.043030, 
110, 1.043035, 
111, 1.043039, 
112, 1.043043, 
113, 1.043047, 
114, 1.043051, 
115, 1.043055, 
116, 1.043059, 
117, 1.043063, 
118, 1.043067, 
119, 1.043071, 
120, 1.043075, 
121, 1.043079, 
122, 1.043084, 
123, 1.043088, 
124, 1.043092, 
125, 1.043096, 
126, 1.043100, 
127, 1.043104, 
128, 1.043108, 
129, 1.043112, 
130, 1.043116, 
131, 1.043121, 
132, 1.043125, 
133, 1.043129, 
134, 1.043133, 
135, 1.043137, 
136, 1.043141, 
137, 1.043145, 
138, 1.043149, 
139, 1.043154, 
140, 1.043158, 
141, 1.043162, 
142, 1.043166, 
143, 1.043170, 
144, 1.043174, 
145, 1.043178, 
146, 1.043183, 
147, 1.043187, 
148, 1.043191, 
149, 1.043195, 
150, 1.043199, 
151, 1.043203, 
152, 1.043208, 
153, 1.043212, 
154, 1.043216, 
155, 1.043220, 
156, 1.043224, 
157, 1.043228, 
158, 1.043232, 
159, 1.043237, 
160, 1.043241, 
161, 1.043245, 
162, 1.043249, 
163, 1.043253, 
164, 1.043258, 
165, 1.043262, 
166, 1.043266, 
167, 1.043270, 
168, 1.043274, 
169, 1.043278, 
170, 1.043283, 
171, 1.043287, 
172, 1.043291, 
173, 1.043295, 
174, 1.043299, 
175, 1.043304, 
176, 1.043308, 
177, 1.043312, 
178, 1.043316, 
179, 1.043320, 
180, 1.043325, 
181, 1.043329, 
182, 1.043333, 
183, 1.043337, 
184, 1.043341, 
185, 1.043346, 
186, 1.043350, 
187, 1.043354, 
188, 1.043358, 
189, 1.043362, 
190, 1.043367, 
191, 1.043371, 
192, 1.043375, 
193, 1.043379, 
194, 1.043384, 
195, 1.043388, 
196, 1.043392, 
197, 1.043396, 
198, 1.043400, 
199, 1.043405, 
200, 1.043409, 
201, 1.043413, 
202, 1.043417, 
203, 1.043421, 
204, 1.043426, 
205, 1.043430, 
206, 1.043434, 
207, 1.043438, 
208, 1.043443, 
209, 1.043447, 
210, 1.043451, 
211, 1.043455, 
212, 1.043460, 
213, 1.043464, 
214, 1.043468, 
215, 1.043472, 
216, 1.043476, 
217, 1.043481, 
218, 1.043485, 
219, 1.043489, 
220, 1.043493, 
221, 1.043498, 
222, 1.043502, 
223, 1.043506, 
224, 1.043510, 
225, 1.043515, 
226, 1.043519, 
227, 1.043523, 
228, 1.043527, 
229, 1.043531, 
230, 1.043536, 
231, 1.043540, 
232, 1.043544, 
233, 1.043548, 
234, 1.043553, 
235, 1.043557, 
236, 1.043561, 
237, 1.043565, 
238, 1.043570, 
239, 1.043574, 
240, 1.043578, 
241, 1.043582, 
242, 1.043587, 
243, 1.043591, 
244, 1.043595, 
245, 1.043599, 
246, 1.043603, 
247, 1.043608, 
248, 1.043612, 
249, 1.043616, 
250, 1.043620, 
251, 1.043625, 
252, 1.043629, 
253, 1.043633, 
254, 1.043637, 
255, 1.043642, 
256, 1.043646, 
257, 1.043650, 
258, 1.043654, 
259, 1.043659, 
260, 1.043663, 
261, 1.043667, 
262, 1.043671, 
263, 1.043675, 
264, 1.043680, 
265, 1.043684, 
266, 1.043688, 
267, 1.043692, 
268, 1.043697, 
269, 1.043701, 
270, 1.043705, 
271, 1.043709, 
272, 1.043713, 
273, 1.043718, 
274, 1.043722, 
275, 1.043726, 
276, 1.043730, 
277, 1.043735, 
278, 1.043739, 
279, 1.043743, 
280, 1.043747, 
281, 1.043751, 
282, 1.043756, 
283, 1.043760, 
284, 1.043764, 
285, 1.043768, 
286, 1.043773, 
287, 1.043777, 
288, 1.043781, 
289, 1.043785, 
290, 1.043789, 
291, 1.043794, 
292, 1.043798, 
293, 1.043802, 
294, 1.043806, 
295, 1.043810, 
296, 1.043815, 
297, 1.043819, 
298, 1.043823, 
299, 1.043827, 
300, 1.043831, 
301, 1.043835, 
302, 1.043840, 
303, 1.043844, 
304, 1.043848, 
305, 1.043852, 
306, 1.043856, 
307, 1.043861, 
308, 1.043865, 
309, 1.043869, 
310, 1.043873, 
311, 1.043877, 
312, 1.043881, 
313, 1.043886, 
314, 1.043890, 
315, 1.043894, 
316, 1.043898, 
317, 1.043902, 
318, 1.043906, 
319, 1.043911, 
320, 1.043915, 
321, 1.043919, 
322, 1.043923, 
323, 1.043927, 
324, 1.043931, 
325, 1.043935, 
326, 1.043940, 
327, 1.043944, 
328, 1.043948, 
329, 1.043952, 
330, 1.043956, 
331, 1.043960, 
332, 1.043964, 
333, 1.043968, 
334, 1.043973, 
335, 1.043977, 
336, 1.043981, 
337, 1.043985, 
338, 1.043989, 
339, 1.043993, 
340, 1.043997, 
341, 1.044001, 
342, 1.044005, 
343, 1.044010, 
344, 1.044014, 
