Epoch Number, Total Squared Error, 
0, 1.090977, 
1, 1.078661, 
2, 1.068861, 
3, 1.061143, 
4, 1.055117, 
5, 1.050443, 
6, 1.046836, 
7, 1.044065, 
8, 1.041942, 
9, 1.040320, 
10, 1.039083, 
11, 1.038142, 
12, 1.037427, 
13, 1.036883, 
14, 1.036471, 
15, 1.036159, 
16, 1.035923, 
17, 1.035745, 
18, 1.035610, 
19, 1.035509, 
20, 1.035433, 
21, 1.035376, 
22, 1.035333, 
23, 1.035302, 
24, 1.035278, 
25, 1.035262, 
26, 1.035249, 
27, 1.035241, 
28, 1.035235, 
29, 1.035231, 
30, 1.035229, 
31, 1.035228, 
32, 1.035228, 
33, 1.035228, 
34, 1.035229, 
35, 1.035231, 
36, 1.035232, 
37, 1.035234, 
38, 1.035236, 
39, 1.035238, 
40, 1.035240, 
41, 1.035242, 
42, 1.035245, 
43, 1.035247, 
44, 1.035249, 
45, 1.035251, 
46, 1.035254, 
47, 1.035256, 
48, 1.035258, 
49, 1.035261, 
50, 1.035263, 
51, 1.035265, 
52, 1.035268, 
53, 1.035270, 
54, 1.035272, 
55, 1.035275, 
56, 1.035277, 
57, 1.035279, 
58, 1.035282, 
59, 1.035284, 
60, 1.035286, 
61, 1.035289, 
62, 1.035291, 
63, 1.035293, 
64, 1.035296, 
65, 1.035298, 
66, 1.035300, 
67, 1.035303, 
68, 1.035305, 
69, 1.035307, 
70, 1.035310, 
71, 1.035312, 
72, 1.035314, 
73, 1.035316, 
74, 1.035319, 
75, 1.035321, 
76, 1.035323, 
77, 1.035326, 
78, 1.035328, 
79, 1.035330, 
80, 1.035332, 
81, 1.035335, 
82, 1.035337, 
83, 1.035339, 
84, 1.035342, 
85, 1.035344, 
86, 1.035346, 
87, 1.035348, 
88, 1.035351, 
89, 1.035353, 
90, 1.035355, 
91, 1.035357, 
92, 1.035360, 
93, 1.035362, 
94, 1.035364, 
95, 1.035367, 
96, 1.035369, 
97, 1.035371, 
98, 1.035373, 
99, 1.035376, 
100, 1.035378, 
101, 1.035380, 
102, 1.035382, 
103, 1.035385, 
104, 1.035387, 
105, 1.035389, 
106, 1.035391, 
