Epoch Number, Total Squared Error, 
0, 1.045812, 
1, 1.045759, 
2, 1.045720, 
3, 1.045692, 
4, 1.045670, 
5, 1.045654, 
6, 1.045642, 
7, 1.045633, 
8, 1.045626, 
9, 1.045620, 
10, 1.045616, 
11, 1.045612, 
12, 1.045609, 
13, 1.045606, 
14, 1.045604, 
15, 1.045601, 
16, 1.045599, 
17, 1.045598, 
18, 1.045596, 
19, 1.045594, 
20, 1.045593, 
21, 1.045591, 
22, 1.045590, 
23, 1.045588, 
24, 1.045587, 
25, 1.045586, 
26, 1.045584, 
27, 1.045583, 
28, 1.045582, 
29, 1.045581, 
30, 1.045580, 
31, 1.045578, 
32, 1.045577, 
33, 1.045576, 
34, 1.045575, 
35, 1.045574, 
36, 1.045573, 
37, 1.045572, 
38, 1.045571, 
39, 1.045570, 
40, 1.045569, 
41, 1.045568, 
42, 1.045567, 
43, 1.045566, 
44, 1.045565, 
45, 1.045564, 
46, 1.045563, 
47, 1.045562, 
48, 1.045561, 
49, 1.045560, 
50, 1.045560, 
51, 1.045559, 
52, 1.045558, 
53, 1.045557, 
54, 1.045556, 
55, 1.045556, 
56, 1.045555, 
57, 1.045554, 
58, 1.045553, 
59, 1.045553, 
60, 1.045552, 
61, 1.045551, 
62, 1.045551, 
63, 1.045550, 
64, 1.045549, 
65, 1.045549, 
66, 1.045548, 
67, 1.045548, 
68, 1.045547, 
69, 1.045547, 
70, 1.045546, 
71, 1.045545, 
72, 1.045545, 
73, 1.045544, 
74, 1.045544, 
75, 1.045543, 
76, 1.045543, 
77, 1.045543, 
78, 1.045542, 
79, 1.045542, 
80, 1.045541, 
81, 1.045541, 
82, 1.045541, 
83, 1.045540, 
84, 1.045540, 
85, 1.045539, 
86, 1.045539, 
87, 1.045539, 
88, 1.045539, 
89, 1.045538, 
90, 1.045538, 
91, 1.045538, 
92, 1.045537, 
93, 1.045537, 
94, 1.045537, 
95, 1.045537, 
96, 1.045537, 
97, 1.045536, 
98, 1.045536, 
99, 1.045536, 
100, 1.045536, 
101, 1.045536, 
102, 1.045536, 
103, 1.045536, 
104, 1.045536, 
105, 1.045535, 
106, 1.045535, 
107, 1.045535, 
108, 1.045535, 
109, 1.045535, 
110, 1.045535, 
111, 1.045535, 
112, 1.045535, 
113, 1.045535, 
114, 1.045535, 
115, 1.045535, 
116, 1.045535, 
117, 1.045535, 
118, 1.045535, 
119, 1.045535, 
120, 1.045536, 
121, 1.045536, 
122, 1.045536, 
123, 1.045536, 
124, 1.045536, 
125, 1.045536, 
126, 1.045536, 
127, 1.045536, 
128, 1.045537, 
129, 1.045537, 
130, 1.045537, 
131, 1.045537, 
132, 1.045537, 
133, 1.045538, 
134, 1.045538, 
135, 1.045538, 
136, 1.045538, 
137, 1.045539, 
138, 1.045539, 
139, 1.045539, 
140, 1.045540, 
141, 1.045540, 
142, 1.045540, 
143, 1.045540, 
144, 1.045541, 
145, 1.045541, 
146, 1.045542, 
147, 1.045542, 
148, 1.045542, 
149, 1.045543, 
150, 1.045543, 
151, 1.045543, 
152, 1.045544, 
153, 1.045544, 
154, 1.045545, 
155, 1.045545, 
156, 1.045546, 
157, 1.045546, 
158, 1.045547, 
159, 1.045547, 
160, 1.045548, 
161, 1.045548, 
162, 1.045549, 
163, 1.045549, 
164, 1.045550, 
165, 1.045550, 
166, 1.045551, 
167, 1.045551, 
168, 1.045552, 
169, 1.045552, 
170, 1.045553, 
171, 1.045554, 
172, 1.045554, 
173, 1.045555, 
174, 1.045555, 
175, 1.045556, 
176, 1.045557, 
177, 1.045557, 
178, 1.045558, 
179, 1.045559, 
180, 1.045559, 
181, 1.045560, 
182, 1.045561, 
183, 1.045561, 
184, 1.045562, 
185, 1.045563, 
186, 1.045563, 
187, 1.045564, 
188, 1.045565, 
189, 1.045566, 
190, 1.045566, 
191, 1.045567, 
192, 1.045568, 
193, 1.045569, 
194, 1.045569, 
195, 1.045570, 
196, 1.045571, 
197, 1.045572, 
198, 1.045573, 
199, 1.045573, 
200, 1.045574, 
201, 1.045575, 
202, 1.045576, 
203, 1.045577, 
204, 1.045578, 
205, 1.045578, 
206, 1.045579, 
207, 1.045580, 
208, 1.045581, 
209, 1.045582, 
210, 1.045583, 
211, 1.045584, 
212, 1.045585, 
213, 1.045586, 
214, 1.045586, 
215, 1.045587, 
216, 1.045588, 
217, 1.045589, 
218, 1.045590, 
219, 1.045591, 
220, 1.045592, 
