Epoch Number, Total Squared Error, 
0, 1.055372, 
1, 1.053231, 
2, 1.051688, 
3, 1.050578, 
4, 1.049779, 
5, 1.049205, 
6, 1.048792, 
7, 1.048495, 
8, 1.048279, 
9, 1.048123, 
10, 1.048010, 
11, 1.047927, 
12, 1.047865, 
13, 1.047819, 
14, 1.047784, 
15, 1.047757, 
16, 1.047736, 
17, 1.047719, 
18, 1.047705, 
19, 1.047693, 
20, 1.047683, 
21, 1.047674, 
22, 1.047666, 
23, 1.047659, 
24, 1.047652, 
25, 1.047645, 
26, 1.047639, 
27, 1.047632, 
28, 1.047626, 
29, 1.047621, 
30, 1.047615, 
31, 1.047609, 
32, 1.047604, 
33, 1.047598, 
34, 1.047593, 
35, 1.047587, 
36, 1.047582, 
37, 1.047577, 
38, 1.047572, 
39, 1.047567, 
40, 1.047561, 
41, 1.047556, 
42, 1.047551, 
43, 1.047546, 
44, 1.047541, 
45, 1.047537, 
46, 1.047532, 
47, 1.047527, 
48, 1.047522, 
49, 1.047517, 
50, 1.047513, 
51, 1.047508, 
52, 1.047503, 
53, 1.047499, 
54, 1.047494, 
55, 1.047490, 
56, 1.047485, 
57, 1.047481, 
58, 1.047476, 
59, 1.047472, 
60, 1.047468, 
61, 1.047463, 
62, 1.047459, 
63, 1.047455, 
64, 1.047451, 
65, 1.047447, 
66, 1.047443, 
67, 1.047438, 
68, 1.047434, 
69, 1.047430, 
70, 1.047426, 
71, 1.047422, 
72, 1.047419, 
73, 1.047415, 
74, 1.047411, 
75, 1.047407, 
76, 1.047403, 
77, 1.047400, 
78, 1.047396, 
79, 1.047392, 
80, 1.047388, 
81, 1.047385, 
82, 1.047381, 
83, 1.047378, 
84, 1.047374, 
85, 1.047371, 
86, 1.047367, 
87, 1.047364, 
88, 1.047360, 
89, 1.047357, 
90, 1.047354, 
91, 1.047351, 
92, 1.047347, 
93, 1.047344, 
94, 1.047341, 
95, 1.047338, 
96, 1.047334, 
97, 1.047331, 
98, 1.047328, 
99, 1.047325, 
100, 1.047322, 
101, 1.047319, 
102, 1.047316, 
103, 1.047313, 
104, 1.047310, 
105, 1.047308, 
106, 1.047305, 
107, 1.047302, 
108, 1.047299, 
109, 1.047296, 
110, 1.047294, 
111, 1.047291, 
112, 1.047288, 
113, 1.047286, 
114, 1.047283, 
115, 1.047280, 
116, 1.047278, 
117, 1.047275, 
118, 1.047273, 
119, 1.047270, 
120, 1.047268, 
121, 1.047265, 
122, 1.047263, 
123, 1.047261, 
124, 1.047258, 
125, 1.047256, 
126, 1.047254, 
127, 1.047251, 
128, 1.047249, 
129, 1.047247, 
130, 1.047245, 
131, 1.047242, 
132, 1.047240, 
133, 1.047238, 
134, 1.047236, 
135, 1.047234, 
136, 1.047232, 
137, 1.047230, 
138, 1.047228, 
139, 1.047226, 
140, 1.047224, 
141, 1.047222, 
142, 1.047220, 
143, 1.047218, 
144, 1.047217, 
145, 1.047215, 
146, 1.047213, 
147, 1.047211, 
148, 1.047209, 
149, 1.047208, 
150, 1.047206, 
151, 1.047204, 
152, 1.047203, 
153, 1.047201, 
154, 1.047199, 
155, 1.047198, 
156, 1.047196, 
157, 1.047195, 
158, 1.047193, 
159, 1.047192, 
160, 1.047190, 
161, 1.047189, 
162, 1.047187, 
163, 1.047186, 
164, 1.047184, 
165, 1.047183, 
166, 1.047182, 
167, 1.047180, 
168, 1.047179, 
169, 1.047178, 
170, 1.047177, 
171, 1.047175, 
172, 1.047174, 
173, 1.047173, 
174, 1.047172, 
175, 1.047171, 
176, 1.047170, 
177, 1.047168, 
178, 1.047167, 
179, 1.047166, 
180, 1.047165, 
181, 1.047164, 
182, 1.047163, 
183, 1.047162, 
184, 1.047161, 
185, 1.047160, 
186, 1.047159, 
187, 1.047159, 
188, 1.047158, 
189, 1.047157, 
190, 1.047156, 
191, 1.047155, 
192, 1.047154, 
193, 1.047154, 
194, 1.047153, 
195, 1.047152, 
196, 1.047151, 
197, 1.047151, 
198, 1.047150, 
199, 1.047149, 
200, 1.047149, 
201, 1.047148, 
202, 1.047147, 
203, 1.047147, 
204, 1.047146, 
205, 1.047146, 
206, 1.047145, 
207, 1.047145, 
208, 1.047144, 
209, 1.047144, 
210, 1.047143, 
211, 1.047143, 
212, 1.047142, 
213, 1.047142, 
214, 1.047142, 
215, 1.047141, 
216, 1.047141, 
217, 1.047141, 
218, 1.047140, 
219, 1.047140, 
220, 1.047140, 
221, 1.047139, 
222, 1.047139, 
223, 1.047139, 
224, 1.047139, 
225, 1.047138, 
226, 1.047138, 
227, 1.047138, 
228, 1.047138, 
229, 1.047138, 
230, 1.047138, 
231, 1.047138, 
232, 1.047138, 
233, 1.047138, 
234, 1.047137, 
235, 1.047137, 
236, 1.047137, 
237, 1.047137, 
238, 1.047137, 
239, 1.047137, 
240, 1.047138, 
241, 1.047138, 
242, 1.047138, 
243, 1.047138, 
244, 1.047138, 
245, 1.047138, 
246, 1.047138, 
247, 1.047138, 
248, 1.047139, 
249, 1.047139, 
250, 1.047139, 
251, 1.047139, 
252, 1.047139, 
253, 1.047140, 
254, 1.047140, 
255, 1.047140, 
256, 1.047141, 
257, 1.047141, 
258, 1.047141, 
259, 1.047142, 
260, 1.047142, 
261, 1.047142, 
262, 1.047143, 
263, 1.047143, 
264, 1.047144, 
265, 1.047144, 
266, 1.047144, 
267, 1.047145, 
268, 1.047145, 
269, 1.047146, 
270, 1.047146, 
271, 1.047147, 
272, 1.047147, 
273, 1.047148, 
274, 1.047149, 
275, 1.047149, 
276, 1.047150, 
277, 1.047150, 
278, 1.047151, 
279, 1.047152, 
280, 1.047152, 
281, 1.047153, 
282, 1.047154, 
283, 1.047154, 
284, 1.047155, 
285, 1.047156, 
286, 1.047156, 
287, 1.047157, 
288, 1.047158, 
289, 1.047159, 
290, 1.047159, 
291, 1.047160, 
292, 1.047161, 
293, 1.047162, 
294, 1.047163, 
295, 1.047164, 
296, 1.047164, 
297, 1.047165, 
298, 1.047166, 
299, 1.047167, 
300, 1.047168, 
301, 1.047169, 
302, 1.047170, 
303, 1.047171, 
304, 1.047172, 
305, 1.047173, 
306, 1.047174, 
307, 1.047175, 
308, 1.047176, 
309, 1.047177, 
310, 1.047178, 
311, 1.047179, 
312, 1.047180, 
313, 1.047181, 
314, 1.047182, 
315, 1.047183, 
316, 1.047184, 
317, 1.047185, 
318, 1.047187, 
319, 1.047188, 
320, 1.047189, 
321, 1.047190, 
322, 1.047191, 
323, 1.047192, 
324, 1.047194, 
325, 1.047195, 
326, 1.047196, 
327, 1.047197, 
328, 1.047199, 
329, 1.047200, 
330, 1.047201, 
331, 1.047202, 
332, 1.047204, 
333, 1.047205, 
334, 1.047206, 
335, 1.047208, 
336, 1.047209, 
337, 1.047210, 
338, 1.047212, 
339, 1.047213, 
340, 1.047214, 
341, 1.047216, 
342, 1.047217, 
343, 1.047219, 
344, 1.047220, 
345, 1.047221, 
346, 1.047223, 
347, 1.047224, 
348, 1.047226, 
349, 1.047227, 
350, 1.047229, 
351, 1.047230, 
352, 1.047232, 
353, 1.047233, 
354, 1.047235, 
355, 1.047236, 
356, 1.047238, 
357, 1.047240, 
358, 1.047241, 
359, 1.047243, 
360, 1.047244, 
361, 1.047246, 
362, 1.047248, 
363, 1.047249, 
364, 1.047251, 
365, 1.047252, 
366, 1.047254, 
367, 1.047256, 
368, 1.047257, 
369, 1.047259, 
370, 1.047261, 
371, 1.047263, 
372, 1.047264, 
373, 1.047266, 
374, 1.047268, 
375, 1.047269, 
376, 1.047271, 
377, 1.047273, 
378, 1.047275, 
379, 1.047276, 
380, 1.047278, 
381, 1.047280, 
382, 1.047282, 
383, 1.047284, 
384, 1.047286, 
385, 1.047287, 
386, 1.047289, 
387, 1.047291, 
388, 1.047293, 
389, 1.047295, 
390, 1.047297, 
391, 1.047299, 
392, 1.047300, 
393, 1.047302, 
394, 1.047304, 
395, 1.047306, 
396, 1.047308, 
397, 1.047310, 
398, 1.047312, 
399, 1.047314, 
400, 1.047316, 
401, 1.047318, 
402, 1.047320, 
403, 1.047322, 
404, 1.047324, 
405, 1.047326, 
406, 1.047328, 
407, 1.047330, 
408, 1.047332, 
409, 1.047334, 
410, 1.047336, 
411, 1.047338, 
412, 1.047340, 
413, 1.047342, 
414, 1.047344, 
415, 1.047347, 
416, 1.047349, 
417, 1.047351, 
418, 1.047353, 
419, 1.047355, 
420, 1.047357, 
421, 1.047359, 
422, 1.047362, 
423, 1.047364, 
424, 1.047366, 
425, 1.047368, 
426, 1.047370, 
427, 1.047372, 
428, 1.047375, 
429, 1.047377, 
430, 1.047379, 
431, 1.047381, 
432, 1.047384, 
433, 1.047386, 
434, 1.047388, 
435, 1.047390, 
436, 1.047393, 
437, 1.047395, 
438, 1.047397, 
439, 1.047399, 
440, 1.047402, 
441, 1.047404, 
442, 1.047406, 
443, 1.047409, 
444, 1.047411, 
445, 1.047413, 
446, 1.047416, 
447, 1.047418, 
448, 1.047420, 
449, 1.047423, 
450, 1.047425, 
451, 1.047427, 
452, 1.047430, 
