Epoch Number, Total Squared Error, 
0, 1.042908, 
1, 1.042893, 
2, 1.043007, 
3, 1.043158, 
4, 1.043268, 
5, 1.043258, 
6, 1.043142, 
7, 1.043005, 
8, 1.042916, 
9, 1.042888, 
10, 1.042899, 
11, 1.042921, 
12, 1.042929, 
13, 1.042913, 
14, 1.042879, 
15, 1.042839, 
16, 1.042805, 
17, 1.042782, 
18, 1.042767, 
19, 1.042755, 
20, 1.042740, 
21, 1.042721, 
22, 1.042698, 
23, 1.042674, 
24, 1.042651, 
25, 1.042630, 
26, 1.042610, 
27, 1.042591, 
28, 1.042572, 
29, 1.042551, 
30, 1.042530, 
31, 1.042509, 
32, 1.042488, 
33, 1.042467, 
34, 1.042446, 
35, 1.042425, 
36, 1.042405, 
37, 1.042384, 
38, 1.042362, 
39, 1.042341, 
40, 1.042320, 
41, 1.042298, 
42, 1.042277, 
43, 1.042256, 
44, 1.042234, 
45, 1.042212, 
46, 1.042190, 
47, 1.042169, 
48, 1.042147, 
49, 1.042124, 
50, 1.042102, 
51, 1.042080, 
52, 1.042057, 
53, 1.042035, 
54, 1.042012, 
55, 1.041989, 
56, 1.041966, 
57, 1.041943, 
58, 1.041919, 
59, 1.041896, 
60, 1.041872, 
61, 1.041848, 
62, 1.041824, 
63, 1.041800, 
64, 1.041775, 
65, 1.041750, 
66, 1.041725, 
67, 1.041700, 
68, 1.041675, 
69, 1.041649, 
70, 1.041623, 
71, 1.041597, 
72, 1.041571, 
73, 1.041544, 
74, 1.041517, 
75, 1.041489, 
76, 1.041462, 
77, 1.041434, 
78, 1.041405, 
79, 1.041377, 
80, 1.041347, 
81, 1.041318, 
82, 1.041288, 
83, 1.041258, 
84, 1.041227, 
85, 1.041196, 
86, 1.041164, 
87, 1.041132, 
88, 1.041099, 
89, 1.041066, 
90, 1.041032, 
91, 1.040998, 
92, 1.040963, 
93, 1.040927, 
94, 1.040891, 
95, 1.040854, 
96, 1.040817, 
97, 1.040778, 
98, 1.040739, 
99, 1.040699, 
100, 1.040659, 
101, 1.040617, 
102, 1.040575, 
103, 1.040532, 
104, 1.040487, 
105, 1.040442, 
106, 1.040396, 
107, 1.040348, 
108, 1.040300, 
109, 1.040250, 
110, 1.040199, 
111, 1.040146, 
112, 1.040093, 
113, 1.040038, 
114, 1.039981, 
115, 1.039923, 
116, 1.039863, 
117, 1.039801, 
118, 1.039738, 
119, 1.039673, 
120, 1.039606, 
121, 1.039536, 
122, 1.039465, 
123, 1.039391, 
124, 1.039315, 
125, 1.039237, 
126, 1.039156, 
127, 1.039072, 
128, 1.038985, 
129, 1.038895, 
130, 1.038802, 
131, 1.038706, 
132, 1.038606, 
133, 1.038502, 
134, 1.038395, 
135, 1.038283, 
136, 1.038167, 
137, 1.038047, 
138, 1.037921, 
139, 1.037791, 
140, 1.037656, 
141, 1.037515, 
142, 1.037368, 
143, 1.037214, 
144, 1.037055, 
145, 1.036888, 
146, 1.036714, 
147, 1.036533, 
148, 1.036344, 
149, 1.036146, 
150, 1.035939, 
151, 1.035723, 
152, 1.035497, 
153, 1.035260, 
154, 1.035012, 
155, 1.034753, 
156, 1.034482, 
157, 1.034198, 
158, 1.033901, 
159, 1.033589, 
160, 1.033262, 
161, 1.032920, 
162, 1.032561, 
163, 1.032185, 
164, 1.031791, 
165, 1.031377, 
166, 1.030944, 
167, 1.030489, 
168, 1.030013, 
169, 1.029513, 
170, 1.028989, 
171, 1.028440, 
172, 1.027864, 
173, 1.027260, 
174, 1.026627, 
175, 1.025964, 
176, 1.025269, 
177, 1.024541, 
178, 1.023778, 
179, 1.022978, 
180, 1.022141, 
181, 1.021265, 
182, 1.020347, 
183, 1.019386, 
184, 1.018380, 
185, 1.017327, 
186, 1.016226, 
187, 1.015074, 
188, 1.013868, 
189, 1.012607, 
190, 1.011289, 
191, 1.009910, 
192, 1.008468, 
193, 1.006962, 
194, 1.005387, 
195, 1.003741, 
196, 1.002021, 
197, 1.000225, 
198, 0.998349, 
199, 0.996389, 
200, 0.994344, 
201, 0.992209, 
202, 0.989982, 
203, 0.987658, 
204, 0.985236, 
205, 0.982712, 
206, 0.980083, 
207, 0.977347, 
208, 0.974500, 
209, 0.971541, 
210, 0.968467, 
211, 0.965276, 
212, 0.961968, 
213, 0.958542, 
214, 0.954996, 
215, 0.951332, 
216, 0.947549, 
217, 0.943650, 
218, 0.939635, 
219, 0.935508, 
220, 0.931272, 
221, 0.926929, 
222, 0.922485, 
223, 0.917944, 
224, 0.913311, 
225, 0.908592, 
226, 0.903793, 
227, 0.898921, 
228, 0.893980, 
229, 0.888979, 
230, 0.883923, 
231, 0.878818, 
232, 0.873671, 
233, 0.868488, 
234, 0.863273, 
235, 0.858032, 
236, 0.852769, 
237, 0.847487, 
238, 0.842190, 
239, 0.836879, 
240, 0.831557, 
241, 0.826224, 
242, 0.820881, 
243, 0.815527, 
244, 0.810162, 
245, 0.804782, 
246, 0.799388, 
247, 0.793976, 
248, 0.788542, 
249, 0.783085, 
250, 0.777600, 
251, 0.772083, 
252, 0.766529, 
253, 0.760934, 
254, 0.755293, 
255, 0.749600, 
256, 0.743848, 
257, 0.738032, 
258, 0.732142, 
259, 0.726173, 
260, 0.720113, 
261, 0.713955, 
262, 0.707688, 
263, 0.701300, 
264, 0.694781, 
265, 0.688119, 
266, 0.681301, 
267, 0.674315, 
268, 0.667149, 
269, 0.659789, 
270, 0.652224, 
271, 0.644443, 
272, 0.636433, 
273, 0.628186, 
274, 0.619691, 
275, 0.610942, 
276, 0.601932, 
277, 0.592657, 
278, 0.583115, 
279, 0.573304, 
280, 0.563227, 
281, 0.552888, 
282, 0.542295, 
283, 0.531457, 
284, 0.520386, 
285, 0.509099, 
286, 0.497614, 
287, 0.485951, 
288, 0.474135, 
289, 0.462192, 
290, 0.450151, 
291, 0.438041, 
292, 0.425896, 
293, 0.413747, 
294, 0.401628, 
295, 0.389572, 
296, 0.377612, 
297, 0.365781, 
298, 0.354108, 
299, 0.342622, 
300, 0.331350, 
301, 0.320314, 
302, 0.309537, 
303, 0.299036, 
304, 0.288827, 
305, 0.278921, 
306, 0.269327, 
307, 0.260052, 
308, 0.251100, 
309, 0.242473, 
310, 0.234169, 
311, 0.226186, 
312, 0.218519, 
313, 0.211162, 
314, 0.204109, 
315, 0.197351, 
316, 0.190880, 
317, 0.184687, 
318, 0.178760, 
319, 0.173091, 
320, 0.167669, 
321, 0.162484, 
322, 0.157526, 
323, 0.152784, 
324, 0.148249, 
325, 0.143910, 
326, 0.139760, 
327, 0.135788, 
328, 0.131986, 
329, 0.128346, 
330, 0.124860, 
331, 0.121520, 
332, 0.118318, 
333, 0.115248, 
334, 0.112304, 
335, 0.109479, 
336, 0.106767, 
337, 0.104162, 
338, 0.101659, 
339, 0.099254, 
340, 0.096941, 
341, 0.094715, 
342, 0.092574, 
343, 0.090511, 
344, 0.088525, 
345, 0.086611, 
346, 0.084765, 
347, 0.082985, 
348, 0.081267, 
349, 0.079609, 
350, 0.078008, 
351, 0.076461, 
352, 0.074966, 
353, 0.073520, 
354, 0.072122, 
355, 0.070769, 
356, 0.069459, 
357, 0.068191, 
358, 0.066962, 
359, 0.065771, 
360, 0.064617, 
361, 0.063498, 
362, 0.062412, 
363, 0.061358, 
364, 0.060335, 
365, 0.059342, 
366, 0.058377, 
367, 0.057439, 
368, 0.056528, 
369, 0.055641, 
370, 0.054780, 
371, 0.053941, 
372, 0.053125, 
373, 0.052331, 
374, 0.051557, 
375, 0.050804, 
376, 0.050070, 
377, 0.049355, 
