Epoch Number, Total Squared Error, 
0, 1.370409, 
1, 1.235169, 
2, 1.084702, 
3, 1.063568, 
4, 1.098865, 
5, 1.091976, 
6, 1.056399, 
7, 1.038944, 
8, 1.043389, 
9, 1.046779, 
10, 1.044247, 
11, 1.043075, 
12, 1.044343, 
13, 1.044410, 
14, 1.042620, 
15, 1.041034, 
16, 1.040661, 
17, 1.040915, 
18, 1.041202, 
19, 1.041440, 
20, 1.041606, 
21, 1.041592, 
22, 1.041403, 
23, 1.041186, 
24, 1.041060, 
25, 1.041039, 
26, 1.041078, 
27, 1.041128, 
28, 1.041156, 
29, 1.041147, 
30, 1.041108, 
31, 1.041059, 
32, 1.041018, 
33, 1.040994, 
34, 1.040983, 
35, 1.040979, 
36, 1.040972, 
37, 1.040960, 
38, 1.040941, 
39, 1.040920, 
40, 1.040899, 
41, 1.040881, 
42, 1.040866, 
43, 1.040852, 
44, 1.040839, 
45, 1.040825, 
46, 1.040810, 
47, 1.040795, 
48, 1.040779, 
49, 1.040764, 
50, 1.040750, 
51, 1.040736, 
52, 1.040722, 
53, 1.040708, 
54, 1.040695, 
55, 1.040681, 
56, 1.040667, 
57, 1.040654, 
58, 1.040641, 
59, 1.040627, 
60, 1.040614, 
61, 1.040602, 
62, 1.040589, 
63, 1.040576, 
64, 1.040563, 
65, 1.040551, 
66, 1.040539, 
67, 1.040526, 
68, 1.040514, 
69, 1.040502, 
70, 1.040490, 
71, 1.040478, 
72, 1.040466, 
73, 1.040455, 
74, 1.040443, 
75, 1.040431, 
76, 1.040420, 
77, 1.040408, 
78, 1.040397, 
79, 1.040386, 
80, 1.040375, 
81, 1.040364, 
82, 1.040352, 
83, 1.040341, 
84, 1.040331, 
85, 1.040320, 
86, 1.040309, 
87, 1.040298, 
88, 1.040288, 
89, 1.040277, 
90, 1.040266, 
91, 1.040256, 
92, 1.040246, 
93, 1.040235, 
94, 1.040225, 
95, 1.040215, 
96, 1.040204, 
97, 1.040194, 
98, 1.040184, 
99, 1.040174, 
100, 1.040164, 
101, 1.040154, 
102, 1.040144, 
103, 1.040134, 
104, 1.040124, 
105, 1.040115, 
106, 1.040105, 
107, 1.040095, 
108, 1.040085, 
109, 1.040076, 
110, 1.040066, 
111, 1.040057, 
112, 1.040047, 
113, 1.040038, 
114, 1.040028, 
115, 1.040019, 
116, 1.040009, 
117, 1.040000, 
118, 1.039990, 
119, 1.039981, 
120, 1.039972, 
121, 1.039962, 
122, 1.039953, 
123, 1.039944, 
124, 1.039934, 
125, 1.039925, 
126, 1.039916, 
127, 1.039907, 
128, 1.039897, 
129, 1.039888, 
130, 1.039879, 
131, 1.039870, 
132, 1.039861, 
133, 1.039851, 
134, 1.039842, 
135, 1.039833, 
136, 1.039824, 
137, 1.039815, 
138, 1.039806, 
139, 1.039796, 
140, 1.039787, 
141, 1.039778, 
142, 1.039769, 
143, 1.039759, 
144, 1.039750, 
145, 1.039741, 
146, 1.039732, 
147, 1.039722, 
148, 1.039713, 
149, 1.039704, 
150, 1.039694, 
151, 1.039685, 
152, 1.039675, 
153, 1.039666, 
154, 1.039656, 
155, 1.039647, 
156, 1.039637, 
157, 1.039628, 
158, 1.039618, 
159, 1.039608, 
160, 1.039598, 
161, 1.039589, 
162, 1.039579, 
163, 1.039569, 
164, 1.039559, 
165, 1.039549, 
166, 1.039538, 
167, 1.039528, 
168, 1.039518, 
169, 1.039507, 
170, 1.039497, 
171, 1.039486, 
172, 1.039476, 
173, 1.039465, 
174, 1.039454, 
175, 1.039443, 
176, 1.039432, 
177, 1.039420, 
178, 1.039409, 
179, 1.039398, 
180, 1.039386, 
181, 1.039374, 
182, 1.039362, 
183, 1.039350, 
184, 1.039338, 
185, 1.039325, 
186, 1.039313, 
187, 1.039300, 
188, 1.039287, 
189, 1.039274, 
190, 1.039261, 
191, 1.039247, 
192, 1.039233, 
193, 1.039219, 
194, 1.039205, 
195, 1.039191, 
196, 1.039176, 
197, 1.039161, 
198, 1.039145, 
199, 1.039130, 
200, 1.039114, 
201, 1.039098, 
202, 1.039081, 
203, 1.039064, 
204, 1.039047, 
205, 1.039030, 
206, 1.039012, 
207, 1.038993, 
208, 1.038975, 
209, 1.038956, 
210, 1.038936, 
211, 1.038916, 
212, 1.038895, 
213, 1.038875, 
214, 1.038853, 
215, 1.038831, 
216, 1.038808, 
217, 1.038785, 
218, 1.038762, 
219, 1.038737, 
220, 1.038712, 
221, 1.038687, 
222, 1.038660, 
223, 1.038633, 
224, 1.038606, 
225, 1.038577, 
226, 1.038548, 
227, 1.038518, 
228, 1.038487, 
229, 1.038455, 
230, 1.038422, 
231, 1.038388, 
232, 1.038353, 
233, 1.038318, 
234, 1.038281, 
235, 1.038243, 
236, 1.038203, 
237, 1.038163, 
238, 1.038121, 
239, 1.038078, 
240, 1.038034, 
241, 1.037988, 
242, 1.037940, 
243, 1.037892, 
244, 1.037841, 
245, 1.037789, 
246, 1.037735, 
247, 1.037679, 
248, 1.037621, 
249, 1.037562, 
250, 1.037500, 
251, 1.037436, 
252, 1.037370, 
253, 1.037301, 
254, 1.037231, 
255, 1.037157, 
256, 1.037081, 
257, 1.037002, 
258, 1.036920, 
259, 1.036836, 
260, 1.036748, 
261, 1.036657, 
262, 1.036562, 
263, 1.036464, 
264, 1.036362, 
265, 1.036257, 
266, 1.036147, 
267, 1.036033, 
268, 1.035915, 
269, 1.035792, 
270, 1.035664, 
271, 1.035531, 
272, 1.035393, 
273, 1.035249, 
274, 1.035099, 
275, 1.034944, 
276, 1.034782, 
277, 1.034614, 
278, 1.034439, 
279, 1.034256, 
280, 1.034066, 
281, 1.033868, 
282, 1.033662, 
283, 1.033447, 
284, 1.033223, 
285, 1.032989, 
286, 1.032746, 
287, 1.032492, 
288, 1.032227, 
289, 1.031950, 
290, 1.031662, 
291, 1.031361, 
292, 1.031046, 
293, 1.030718, 
294, 1.030375, 
295, 1.030017, 
296, 1.029643, 
297, 1.029252, 
298, 1.028844, 
299, 1.028417, 
