Epoch Number, Total Squared Error, 
0, 1.063199, 
1, 1.046534, 
2, 1.034900, 
3, 1.036185, 
4, 1.039445, 
5, 1.037572, 
6, 1.033283, 
7, 1.030893, 
8, 1.030800, 
9, 1.031248, 
10, 1.031378, 
11, 1.031423, 
12, 1.031574, 
13, 1.031651, 
14, 1.031497, 
15, 1.031201, 
16, 1.030940, 
17, 1.030796, 
18, 1.030743, 
19, 1.030731, 
20, 1.030726, 
21, 1.030707, 
22, 1.030659, 
23, 1.030581, 
24, 1.030485, 
25, 1.030387, 
26, 1.030295, 
27, 1.030215, 
28, 1.030141, 
29, 1.030070, 
30, 1.029995, 
31, 1.029914, 
32, 1.029827, 
33, 1.029735, 
34, 1.029640, 
35, 1.029543, 
36, 1.029445, 
37, 1.029345, 
38, 1.029244, 
39, 1.029140, 
40, 1.029033, 
41, 1.028922, 
42, 1.028807, 
43, 1.028689, 
44, 1.028567, 
45, 1.028442, 
46, 1.028313, 
47, 1.028180, 
48, 1.028043, 
49, 1.027902, 
50, 1.027757, 
51, 1.027606, 
52, 1.027451, 
53, 1.027291, 
54, 1.027125, 
55, 1.026954, 
56, 1.026778, 
57, 1.026595, 
58, 1.026407, 
59, 1.026211, 
60, 1.026010, 
61, 1.025801, 
62, 1.025584, 
63, 1.025360, 
64, 1.025129, 
65, 1.024888, 
66, 1.024639, 
67, 1.024382, 
68, 1.024114, 
69, 1.023837, 
70, 1.023549, 
71, 1.023251, 
72, 1.022941, 
73, 1.022620, 
74, 1.022287, 
75, 1.021940, 
76, 1.021580, 
77, 1.021206, 
78, 1.020818, 
79, 1.020414, 
80, 1.019994, 
81, 1.019557, 
82, 1.019103, 
83, 1.018630, 
84, 1.018138, 
85, 1.017626, 
86, 1.017093, 
87, 1.016538, 
88, 1.015959, 
89, 1.015357, 
90, 1.014729, 
91, 1.014074, 
92, 1.013392, 
93, 1.012680, 
94, 1.011938, 
95, 1.011163, 
96, 1.010355, 
97, 1.009512, 
98, 1.008632, 
99, 1.007713, 
100, 1.006753, 
101, 1.005751, 
102, 1.004704, 
103, 1.003610, 
104, 1.002468, 
105, 1.001274, 
106, 1.000027, 
107, 0.998724, 
108, 0.997362, 
109, 0.995940, 
110, 0.994453, 
111, 0.992900, 
112, 0.991277, 
113, 0.989583, 
114, 0.987814, 
115, 0.985966, 
116, 0.984039, 
117, 0.982028, 
118, 0.979930, 
119, 0.977745, 
120, 0.975467, 
121, 0.973097, 
122, 0.970630, 
123, 0.968066, 
124, 0.965402, 
125, 0.962638, 
126, 0.959771, 
127, 0.956802, 
128, 0.953729, 
129, 0.950554, 
130, 0.947276, 
131, 0.943896, 
132, 0.940417, 
133, 0.936840, 
134, 0.933167, 
135, 0.929402, 
136, 0.925549, 
137, 0.921612, 
138, 0.917595, 
139, 0.913503, 
140, 0.909343, 
141, 0.905119, 
142, 0.900839, 
143, 0.896509, 
144, 0.892135, 
145, 0.887725, 
146, 0.883285, 
147, 0.878823, 
148, 0.874346, 
149, 0.869860, 
150, 0.865371, 
151, 0.860888, 
152, 0.856414, 
153, 0.851957, 
154, 0.847521, 
155, 0.843111, 
156, 0.838732, 
157, 0.834388, 
158, 0.830081, 
159, 0.825816, 
160, 0.821594, 
161, 0.817418, 
162, 0.813289, 
163, 0.809208, 
164, 0.805176, 
165, 0.801192, 
166, 0.797257, 
167, 0.793371, 
168, 0.789532, 
169, 0.785739, 
170, 0.781990, 
171, 0.778285, 
172, 0.774620, 
173, 0.770994, 
174, 0.767404, 
175, 0.763848, 
176, 0.760323, 
177, 0.756826, 
178, 0.753354, 
179, 0.749904, 
180, 0.746473, 
181, 0.743058, 
182, 0.739655, 
183, 0.736260, 
184, 0.732871, 
185, 0.729484, 
186, 0.726095, 
187, 0.722701, 
188, 0.719297, 
189, 0.715880, 
190, 0.712446, 
191, 0.708992, 
192, 0.705513, 
193, 0.702005, 
194, 0.698465, 
195, 0.694887, 
196, 0.691269, 
197, 0.687605, 
198, 0.683892, 
199, 0.680124, 
200, 0.676298, 
201, 0.672407, 
202, 0.668448, 
203, 0.664415, 
204, 0.660303, 
205, 0.656107, 
206, 0.651819, 
207, 0.647435, 
208, 0.642947, 
209, 0.638349, 
210, 0.633633, 
211, 0.628791, 
212, 0.623817, 
213, 0.618699, 
214, 0.613431, 
215, 0.608001, 
216, 0.602401, 
217, 0.596618, 
218, 0.590644, 
219, 0.584465, 
220, 0.578072, 
221, 0.571453, 
222, 0.564597, 
223, 0.557494, 
224, 0.550135, 
225, 0.542511, 
226, 0.534616, 
227, 0.526447, 
228, 0.518001, 
229, 0.509280, 
230, 0.500290, 
231, 0.491041, 
232, 0.481545, 
233, 0.471820, 
234, 0.461888, 
235, 0.451773, 
236, 0.441505, 
237, 0.431112, 
238, 0.420629, 
239, 0.410087, 
240, 0.399519, 
241, 0.388958, 
242, 0.378435, 
243, 0.367978, 
244, 0.357614, 
245, 0.347369, 
246, 0.337264, 
247, 0.327319, 
248, 0.317551, 
249, 0.307977, 
250, 0.298608, 
251, 0.289457, 
252, 0.280531, 
253, 0.271840, 
254, 0.263388, 
255, 0.255180, 
256, 0.247219, 
257, 0.239506, 
258, 0.232043, 
259, 0.224827, 
260, 0.217858, 
261, 0.211132, 
262, 0.204646, 
263, 0.198395, 
264, 0.192375, 
265, 0.186580, 
266, 0.181004, 
267, 0.175640, 
268, 0.170483, 
269, 0.165525, 
270, 0.160760, 
271, 0.156180, 
272, 0.151780, 
273, 0.147551, 
274, 0.143487, 
275, 0.139582, 
276, 0.135829, 
277, 0.132221, 
278, 0.128753, 
279, 0.125419, 
280, 0.122212, 
281, 0.119128, 
282, 0.116160, 
283, 0.113304, 
284, 0.110555, 
285, 0.107908, 
286, 0.105358, 
287, 0.102901, 
288, 0.100534, 
289, 0.098251, 
290, 0.096050, 
291, 0.093927, 
292, 0.091878, 
293, 0.089900, 
294, 0.087990, 
295, 0.086145, 
296, 0.084363, 
297, 0.082640, 
298, 0.080973, 
299, 0.079362, 
300, 0.077803, 
301, 0.076294, 
302, 0.074833, 
303, 0.073418, 
304, 0.072047, 
305, 0.070718, 
306, 0.069430, 
307, 0.068181, 
308, 0.066970, 
309, 0.065794, 
310, 0.064653, 
311, 0.063545, 
312, 0.062469, 
313, 0.061424, 
314, 0.060408, 
315, 0.059421, 
316, 0.058461, 
317, 0.057527, 
318, 0.056619, 
319, 0.055735, 
320, 0.054875, 
321, 0.054037, 
322, 0.053222, 
323, 0.052427, 
324, 0.051653, 
325, 0.050898, 
326, 0.050163, 
327, 0.049446, 
