Epoch Number, Total Squared Error, 
0, 1.056654, 
1, 1.045803, 
2, 1.040449, 
3, 1.041266, 
4, 1.042420, 
5, 1.042285, 
6, 1.042306, 
7, 1.042686, 
8, 1.042573, 
9, 1.041864, 
10, 1.041174, 
11, 1.040881, 
12, 1.040882, 
13, 1.040976, 
14, 1.041066, 
15, 1.041108, 
16, 1.041067, 
17, 1.040948, 
18, 1.040806, 
19, 1.040693, 
20, 1.040627, 
21, 1.040595, 
22, 1.040578, 
23, 1.040556, 
24, 1.040521, 
25, 1.040472, 
26, 1.040416, 
27, 1.040362, 
28, 1.040314, 
29, 1.040275, 
30, 1.040241, 
31, 1.040209, 
32, 1.040176, 
33, 1.040141, 
34, 1.040105, 
35, 1.040069, 
36, 1.040035, 
37, 1.040002, 
38, 1.039972, 
39, 1.039942, 
40, 1.039913, 
41, 1.039885, 
42, 1.039857, 
43, 1.039829, 
44, 1.039801, 
45, 1.039775, 
46, 1.039749, 
47, 1.039724, 
48, 1.039700, 
49, 1.039676, 
50, 1.039652, 
51, 1.039629, 
52, 1.039607, 
53, 1.039585, 
54, 1.039563, 
55, 1.039542, 
56, 1.039521, 
57, 1.039500, 
58, 1.039480, 
59, 1.039461, 
60, 1.039441, 
61, 1.039422, 
62, 1.039403, 
63, 1.039385, 
64, 1.039367, 
65, 1.039349, 
66, 1.039332, 
67, 1.039315, 
68, 1.039298, 
69, 1.039281, 
70, 1.039265, 
71, 1.039249, 
72, 1.039233, 
73, 1.039217, 
74, 1.039201, 
75, 1.039186, 
76, 1.039171, 
77, 1.039156, 
78, 1.039142, 
79, 1.039127, 
80, 1.039113, 
81, 1.039099, 
82, 1.039085, 
83, 1.039071, 
84, 1.039057, 
85, 1.039044, 
86, 1.039030, 
87, 1.039017, 
88, 1.039004, 
89, 1.038991, 
90, 1.038978, 
91, 1.038966, 
92, 1.038953, 
93, 1.038941, 
94, 1.038928, 
95, 1.038916, 
96, 1.038904, 
97, 1.038892, 
98, 1.038880, 
99, 1.038868, 
100, 1.038857, 
101, 1.038845, 
102, 1.038833, 
103, 1.038822, 
104, 1.038810, 
105, 1.038799, 
106, 1.038788, 
107, 1.038777, 
108, 1.038765, 
109, 1.038754, 
110, 1.038743, 
111, 1.038732, 
112, 1.038721, 
113, 1.038711, 
114, 1.038700, 
115, 1.038689, 
116, 1.038678, 
117, 1.038668, 
118, 1.038657, 
119, 1.038646, 
120, 1.038636, 
121, 1.038625, 
122, 1.038615, 
123, 1.038604, 
124, 1.038594, 
125, 1.038584, 
126, 1.038573, 
127, 1.038563, 
128, 1.038553, 
129, 1.038542, 
130, 1.038532, 
131, 1.038522, 
132, 1.038512, 
133, 1.038501, 
134, 1.038491, 
135, 1.038481, 
136, 1.038471, 
137, 1.038460, 
138, 1.038450, 
139, 1.038440, 
140, 1.038430, 
141, 1.038420, 
142, 1.038409, 
143, 1.038399, 
144, 1.038389, 
145, 1.038379, 
146, 1.038369, 
147, 1.038358, 
148, 1.038348, 
149, 1.038338, 
150, 1.038328, 
151, 1.038317, 
152, 1.038307, 
153, 1.038297, 
154, 1.038286, 
155, 1.038276, 
156, 1.038266, 
157, 1.038255, 
158, 1.038245, 
159, 1.038234, 
160, 1.038224, 
161, 1.038213, 
162, 1.038203, 
163, 1.038192, 
164, 1.038182, 
165, 1.038171, 
166, 1.038160, 
167, 1.038150, 
168, 1.038139, 
169, 1.038128, 
170, 1.038117, 
171, 1.038106, 
172, 1.038095, 
173, 1.038084, 
174, 1.038073, 
175, 1.038062, 
176, 1.038051, 
177, 1.038040, 
178, 1.038029, 
179, 1.038017, 
180, 1.038006, 
