Epoch Number, Total Squared Error, 
0, 1.042526, 
1, 1.042173, 
2, 1.042129, 
3, 1.042224, 
4, 1.042400, 
5, 1.042542, 
6, 1.042553, 
7, 1.042455, 
8, 1.042341, 
9, 1.042275, 
10, 1.042268, 
11, 1.042302, 
12, 1.042349, 
13, 1.042384, 
14, 1.042394, 
15, 1.042385, 
16, 1.042370, 
17, 1.042360, 
18, 1.042360, 
19, 1.042369, 
20, 1.042381, 
21, 1.042391, 
22, 1.042396, 
23, 1.042397, 
24, 1.042396, 
25, 1.042395, 
26, 1.042396, 
27, 1.042399, 
28, 1.042401, 
29, 1.042403, 
30, 1.042404, 
31, 1.042403, 
32, 1.042402, 
33, 1.042400, 
34, 1.042397, 
35, 1.042395, 
36, 1.042391, 
37, 1.042387, 
38, 1.042382, 
39, 1.042376, 
40, 1.042369, 
41, 1.042360, 
42, 1.042351, 
43, 1.042341, 
44, 1.042329, 
45, 1.042316, 
46, 1.042302, 
47, 1.042287, 
48, 1.042269, 
49, 1.042250, 
50, 1.042230, 
51, 1.042207, 
52, 1.042183, 
53, 1.042157, 
54, 1.042128, 
55, 1.042098, 
56, 1.042064, 
57, 1.042029, 
58, 1.041990, 
59, 1.041949, 
60, 1.041905, 
61, 1.041857, 
62, 1.041806, 
63, 1.041752, 
64, 1.041694, 
65, 1.041632, 
66, 1.041566, 
67, 1.041496, 
68, 1.041420, 
69, 1.041340, 
70, 1.041255, 
71, 1.041165, 
72, 1.041069, 
73, 1.040966, 
74, 1.040858, 
75, 1.040742, 
76, 1.040620, 
77, 1.040490, 
78, 1.040353, 
79, 1.040207, 
80, 1.040053, 
81, 1.039889, 
82, 1.039716, 
83, 1.039533, 
84, 1.039339, 
85, 1.039134, 
86, 1.038917, 
87, 1.038688, 
88, 1.038446, 
89, 1.038190, 
90, 1.037920, 
91, 1.037635, 
92, 1.037334, 
93, 1.037017, 
94, 1.036682, 
95, 1.036329, 
96, 1.035957, 
97, 1.035564, 
98, 1.035150, 
99, 1.034715, 
100, 1.034256, 
101, 1.033772, 
102, 1.033263, 
103, 1.032727, 
104, 1.032163, 
105, 1.031569, 
106, 1.030944, 
107, 1.030286, 
108, 1.029594, 
109, 1.028867, 
110, 1.028101, 
111, 1.027296, 
112, 1.026449, 
113, 1.025559, 
114, 1.024622, 
115, 1.023638, 
116, 1.022602, 
117, 1.021513, 
118, 1.020368, 
119, 1.019163, 
120, 1.017896, 
121, 1.016564, 
122, 1.015163, 
123, 1.013689, 
124, 1.012139, 
125, 1.010508, 
126, 1.008793, 
127, 1.006988, 
128, 1.005090, 
129, 1.003093, 
130, 1.000993, 
131, 0.998784, 
132, 0.996460, 
133, 0.994017, 
134, 0.991448, 
135, 0.988748, 
136, 0.985911, 
137, 0.982929, 
138, 0.979799, 
139, 0.976513, 
140, 0.973065, 
141, 0.969449, 
142, 0.965660, 
143, 0.961691, 
144, 0.957538, 
145, 0.953195, 
146, 0.948657, 
147, 0.943920, 
148, 0.938979, 
149, 0.933831, 
150, 0.928473, 
151, 0.922901, 
152, 0.917114, 
153, 0.911109, 
154, 0.904885, 
155, 0.898441, 
156, 0.891777, 
157, 0.884890, 
158, 0.877782, 
159, 0.870453, 
160, 0.862901, 
161, 0.855128, 
162, 0.847131, 
163, 0.838912, 
164, 0.830468, 
165, 0.821799, 
166, 0.812901, 
167, 0.803773, 
168, 0.794412, 
169, 0.784812, 
170, 0.774970, 
171, 0.764880, 
172, 0.754536, 
173, 0.743934, 
174, 0.733066, 
175, 0.721927, 
176, 0.710511, 
177, 0.698813, 
178, 0.686828, 
179, 0.674556, 
180, 0.661993, 
181, 0.649143, 
182, 0.636008, 
183, 0.622595, 
184, 0.608915, 
185, 0.594981, 
186, 0.580809, 
187, 0.566422, 
188, 0.551845, 
189, 0.537105, 
190, 0.522237, 
191, 0.507276, 
192, 0.492260, 
193, 0.477231, 
194, 0.462232, 
195, 0.447305, 
196, 0.432496, 
197, 0.417847, 
198, 0.403400, 
199, 0.389195, 
200, 0.375268, 
201, 0.361653, 
202, 0.348380, 
203, 0.335473, 
204, 0.322954, 
205, 0.310840, 
206, 0.299143, 
207, 0.287873, 
208, 0.277032, 
209, 0.266623, 
210, 0.256643, 
211, 0.247087, 
212, 0.237947, 
213, 0.229215, 
214, 0.220880, 
215, 0.212928, 
216, 0.205346, 
217, 0.198121, 
218, 0.191237, 
219, 0.184681, 
220, 0.178437, 
221, 0.172490, 
222, 0.166826, 
223, 0.161432, 
224, 0.156293, 
225, 0.151395, 
226, 0.146727, 
227, 0.142276, 
228, 0.138031, 
229, 0.133979, 
230, 0.130112, 
231, 0.126418, 
232, 0.122889, 
233, 0.119515, 
234, 0.116288, 
235, 0.113201, 
236, 0.110244, 
237, 0.107413, 
238, 0.104699, 
239, 0.102097, 
240, 0.099600, 
241, 0.097204, 
242, 0.094902, 
243, 0.092691, 
244, 0.090565, 
245, 0.088521, 
246, 0.086554, 
247, 0.084659, 
248, 0.082835, 
249, 0.081077, 
250, 0.079382, 
251, 0.077746, 
252, 0.076169, 
253, 0.074645, 
254, 0.073174, 
255, 0.071752, 
256, 0.070378, 
257, 0.069048, 
258, 0.067762, 
259, 0.066518, 
260, 0.065312, 
261, 0.064145, 
262, 0.063014, 
263, 0.061917, 
264, 0.060853, 
265, 0.059822, 
266, 0.058821, 
267, 0.057849, 
268, 0.056905, 
269, 0.055988, 
270, 0.055097, 
271, 0.054231, 
272, 0.053389, 
273, 0.052570, 
274, 0.051773, 
275, 0.050998, 
276, 0.050242, 
277, 0.049507, 
