Epoch Number, Total Squared Error, 
0, 1.247804, 
1, 1.137106, 
2, 1.053147, 
3, 1.066903, 
4, 1.087795, 
5, 1.070843, 
6, 1.046882, 
7, 1.041928, 
8, 1.045322, 
9, 1.044535, 
10, 1.042722, 
11, 1.043702, 
12, 1.044990, 
13, 1.044314, 
14, 1.042777, 
15, 1.041920, 
16, 1.041792, 
17, 1.041902, 
18, 1.042100, 
19, 1.042346, 
20, 1.042478, 
21, 1.042406, 
22, 1.042222, 
23, 1.042064, 
24, 1.041991, 
25, 1.041991, 
26, 1.042029, 
27, 1.042067, 
28, 1.042080, 
29, 1.042058, 
30, 1.042017, 
31, 1.041975, 
32, 1.041945, 
33, 1.041930, 
34, 1.041924, 
35, 1.041919, 
36, 1.041909, 
37, 1.041893, 
38, 1.041874, 
39, 1.041853, 
40, 1.041835, 
41, 1.041819, 
42, 1.041805, 
43, 1.041792, 
44, 1.041778, 
45, 1.041762, 
46, 1.041746, 
47, 1.041730, 
48, 1.041714, 
49, 1.041698, 
50, 1.041683, 
51, 1.041667, 
52, 1.041652, 
53, 1.041636, 
54, 1.041620, 
55, 1.041604, 
56, 1.041588, 
57, 1.041572, 
58, 1.041556, 
59, 1.041539, 
60, 1.041523, 
61, 1.041506, 
62, 1.041490, 
63, 1.041473, 
64, 1.041456, 
65, 1.041438, 
66, 1.041421, 
67, 1.041403, 
68, 1.041385, 
69, 1.041367, 
70, 1.041349, 
71, 1.041330, 
72, 1.041312, 
73, 1.041293, 
74, 1.041273, 
75, 1.041253, 
76, 1.041234, 
77, 1.041213, 
78, 1.041193, 
79, 1.041172, 
80, 1.041150, 
81, 1.041129, 
82, 1.041106, 
83, 1.041084, 
84, 1.041061, 
85, 1.041038, 
86, 1.041014, 
87, 1.040989, 
88, 1.040965, 
89, 1.040939, 
90, 1.040913, 
91, 1.040887, 
92, 1.040860, 
93, 1.040832, 
94, 1.040804, 
95, 1.040775, 
96, 1.040745, 
97, 1.040715, 
98, 1.040684, 
99, 1.040652, 
100, 1.040620, 
101, 1.040586, 
102, 1.040552, 
103, 1.040517, 
104, 1.040481, 
105, 1.040444, 
106, 1.040406, 
107, 1.040367, 
108, 1.040327, 
109, 1.040285, 
110, 1.040243, 
111, 1.040200, 
112, 1.040155, 
113, 1.040109, 
114, 1.040061, 
115, 1.040012, 
116, 1.039962, 
117, 1.039910, 
118, 1.039857, 
119, 1.039802, 
120, 1.039745, 
121, 1.039687, 
122, 1.039627, 
123, 1.039565, 
124, 1.039500, 
125, 1.039434, 
126, 1.039366, 
127, 1.039295, 
128, 1.039222, 
129, 1.039146, 
130, 1.039068, 
131, 1.038988, 
132, 1.038904, 
133, 1.038818, 
134, 1.038728, 
135, 1.038636, 
136, 1.038540, 
137, 1.038440, 
138, 1.038337, 
139, 1.038230, 
140, 1.038120, 
141, 1.038005, 
142, 1.037886, 
143, 1.037762, 
144, 1.037634, 
145, 1.037500, 
146, 1.037362, 
147, 1.037218, 
148, 1.037068, 
149, 1.036912, 
150, 1.036750, 
151, 1.036582, 
152, 1.036406, 
153, 1.036224, 
154, 1.036034, 
155, 1.035835, 
156, 1.035629, 
157, 1.035413, 
158, 1.035189, 
159, 1.034954, 
160, 1.034710, 
161, 1.034455, 
162, 1.034188, 
163, 1.033909, 
164, 1.033618, 
165, 1.033314, 
166, 1.032995, 
167, 1.032663, 
168, 1.032314, 
169, 1.031949, 
170, 1.031568, 
171, 1.031167, 
172, 1.030748, 
173, 1.030309, 
174, 1.029848, 
175, 1.029365, 
176, 1.028859, 
177, 1.028327, 
178, 1.027769, 
179, 1.027183, 
180, 1.026567, 
181, 1.025920, 
182, 1.025240, 
183, 1.024526, 
184, 1.023775, 
185, 1.022985, 
186, 1.022154, 
187, 1.021280, 
188, 1.020360, 
189, 1.019392, 
190, 1.018372, 
191, 1.017299, 
192, 1.016168, 
193, 1.014978, 
194, 1.013723, 
195, 1.012402, 
196, 1.011009, 
197, 1.009541, 
198, 1.007994, 
199, 1.006364, 
200, 1.004645, 
201, 1.002833, 
202, 1.000922, 
203, 0.998907, 
204, 0.996783, 
205, 0.994542, 
206, 0.992180, 
207, 0.989688, 
208, 0.987060, 
209, 0.984289, 
210, 0.981366, 
211, 0.978283, 
212, 0.975031, 
213, 0.971602, 
214, 0.967985, 
215, 0.964171, 
216, 0.960148, 
217, 0.955907, 
218, 0.951435, 
219, 0.946720, 
220, 0.941750, 
221, 0.936513, 
222, 0.930994, 
