Epoch Number, Total Squared Error, 
0, 1.187855, 
1, 1.103864, 
2, 1.050197, 
3, 1.063533, 
4, 1.075796, 
5, 1.060870, 
6, 1.043565, 
7, 1.040789, 
8, 1.043583, 
9, 1.043342, 
10, 1.042354, 
11, 1.043084, 
12, 1.043828, 
13, 1.043163, 
14, 1.041956, 
15, 1.041314, 
16, 1.041266, 
17, 1.041419, 
18, 1.041610, 
19, 1.041792, 
20, 1.041869, 
21, 1.041793, 
22, 1.041640, 
23, 1.041513, 
24, 1.041458, 
25, 1.041462, 
26, 1.041493, 
27, 1.041521, 
28, 1.041526, 
29, 1.041504, 
30, 1.041467, 
31, 1.041431, 
32, 1.041404, 
33, 1.041389, 
34, 1.041380, 
35, 1.041372, 
36, 1.041361, 
37, 1.041344, 
38, 1.041325, 
39, 1.041304, 
40, 1.041285, 
41, 1.041268, 
42, 1.041252, 
43, 1.041237, 
44, 1.041221, 
45, 1.041204, 
46, 1.041186, 
47, 1.041168, 
48, 1.041150, 
49, 1.041132, 
50, 1.041115, 
51, 1.041097, 
52, 1.041079, 
53, 1.041061, 
54, 1.041043, 
55, 1.041024, 
56, 1.041005, 
57, 1.040986, 
58, 1.040966, 
59, 1.040947, 
60, 1.040927, 
61, 1.040907, 
62, 1.040887, 
63, 1.040867, 
64, 1.040846, 
65, 1.040825, 
66, 1.040803, 
67, 1.040782, 
68, 1.040760, 
69, 1.040737, 
70, 1.040714, 
71, 1.040691, 
72, 1.040668, 
73, 1.040644, 
74, 1.040619, 
75, 1.040594, 
76, 1.040569, 
77, 1.040543, 
78, 1.040517, 
79, 1.040490, 
80, 1.040462, 
81, 1.040434, 
82, 1.040405, 
83, 1.040376, 
84, 1.040346, 
85, 1.040315, 
86, 1.040284, 
87, 1.040252, 
88, 1.040219, 
89, 1.040185, 
90, 1.040150, 
91, 1.040115, 
92, 1.040078, 
93, 1.040041, 
94, 1.040002, 
95, 1.039963, 
96, 1.039922, 
97, 1.039880, 
98, 1.039837, 
99, 1.039793, 
100, 1.039747, 
101, 1.039700, 
102, 1.039652, 
103, 1.039602, 
104, 1.039550, 
105, 1.039497, 
106, 1.039442, 
107, 1.039385, 
108, 1.039326, 
109, 1.039265, 
110, 1.039202, 
111, 1.039137, 
112, 1.039070, 
113, 1.039000, 
114, 1.038928, 
115, 1.038853, 
116, 1.038776, 
117, 1.038695, 
118, 1.038612, 
119, 1.038525, 
120, 1.038435, 
121, 1.038341, 
122, 1.038244, 
123, 1.038143, 
124, 1.038038, 
125, 1.037928, 
126, 1.037814, 
127, 1.037696, 
128, 1.037572, 
129, 1.037443, 
130, 1.037309, 
131, 1.037169, 
132, 1.037024, 
