Epoch Number, Total Squared Error, 
0, 4.746207, 
1, 4.655201, 
2, 4.612707, 
3, 4.592680, 
4, 4.582487, 
5, 4.576551, 
6, 4.572494, 
7, 4.569307, 
8, 4.566553, 
9, 4.564040, 
10, 4.561672, 
11, 4.559399, 
12, 4.557188, 
13, 4.555011, 
14, 4.552848, 
15, 4.550676, 
16, 4.548473, 
17, 4.546218, 
18, 4.543888, 
19, 4.541458, 
20, 4.538902, 
21, 4.536194, 
22, 4.533303, 
23, 4.530197, 
24, 4.526843, 
25, 4.523202, 
26, 4.519233, 
27, 4.514893, 
28, 4.510132, 
29, 4.504898, 
30, 4.499133, 
31, 4.492777, 
32, 4.485761, 
33, 4.478013, 
34, 4.469456, 
35, 4.460007, 
36, 4.449578, 
37, 4.438077, 
38, 4.425408, 
39, 4.411471, 
40, 4.396166, 
41, 4.379392, 
42, 4.361048, 
43, 4.341038, 
44, 4.319275, 
45, 4.295676, 
46, 4.270177, 
47, 4.242725, 
48, 4.213289, 
49, 4.181860, 
50, 4.148452, 
51, 4.113105, 
52, 4.075885, 
53, 4.036883, 
54, 3.996207, 
55, 3.953984, 
56, 3.910346, 
57, 3.865430, 
58, 3.819361, 
59, 3.772251, 
60, 3.724186, 
61, 3.675220, 
62, 3.625370, 
63, 3.574608, 
64, 3.522864, 
65, 3.470016, 
66, 3.415898, 
67, 3.360298, 
68, 3.302964, 
69, 3.243609, 
70, 3.181922, 
71, 3.117584, 
72, 3.050280, 
73, 2.979721, 
74, 2.905668, 
75, 2.827957, 
76, 2.746527, 
77, 2.661437, 
78, 2.572891, 
79, 2.481243, 
80, 2.386992, 
81, 2.290775, 
82, 2.193333, 
83, 2.095477, 
84, 1.998044, 
85, 1.901851, 
86, 1.807653, 
87, 1.716113, 
88, 1.627777, 
89, 1.543067, 
90, 1.462277, 
91, 1.385587, 
92, 1.313077, 
93, 1.244738, 
94, 1.180498, 
95, 1.120231, 
96, 1.063776, 
97, 1.010949, 
98, 0.961551, 
99, 0.915375, 
100, 0.872216, 
101, 0.831874, 
102, 0.794151, 
103, 0.758862, 
104, 0.725832, 
105, 0.694894, 
106, 0.665895, 
107, 0.638690, 
108, 0.613147, 
109, 0.589142, 
110, 0.566562, 
111, 0.545303, 
112, 0.525268, 
113, 0.506369, 
114, 0.488524, 
115, 0.471659, 
116, 0.455705, 
117, 0.440600, 
118, 0.426284, 
119, 0.412704, 
120, 0.399811, 
121, 0.387561, 
122, 0.375910, 
123, 0.364821, 
124, 0.354257, 
125, 0.344187, 
126, 0.334579, 
127, 0.325405, 
128, 0.316640, 
129, 0.308259, 
130, 0.300240, 
131, 0.292561, 
132, 0.285204, 
133, 0.278151, 
134, 0.271384, 
135, 0.264888, 
136, 0.258648, 
137, 0.252652, 
138, 0.246885, 
139, 0.241336, 
140, 0.235995, 
141, 0.230850, 
142, 0.225891, 
143, 0.221111, 
144, 0.216499, 
145, 0.212048, 
146, 0.207750, 
147, 0.203598, 
148, 0.199586, 
149, 0.195706, 
150, 0.191953, 
151, 0.188322, 
152, 0.184806, 
153, 0.181401, 
154, 0.178103, 
155, 0.174905, 
156, 0.171806, 
157, 0.168799, 
158, 0.165882, 
159, 0.163050, 
160, 0.160301, 
161, 0.157630, 
162, 0.155036, 
163, 0.152514, 
164, 0.150063, 
165, 0.147679, 
166, 0.145360, 
167, 0.143103, 
168, 0.140907, 
169, 0.138768, 
170, 0.136685, 
171, 0.134656, 
172, 0.132679, 
173, 0.130752, 
174, 0.128873, 
175, 0.127040, 
176, 0.125253, 
177, 0.123509, 
178, 0.121808, 
179, 0.120147, 
180, 0.118525, 
181, 0.116941, 
182, 0.115394, 
183, 0.113882, 
184, 0.112405, 
185, 0.110962, 
186, 0.109550, 
187, 0.108170, 
188, 0.106820, 
189, 0.105500, 
190, 0.104208, 
191, 0.102944, 
192, 0.101707, 
193, 0.100495, 
194, 0.099309, 
195, 0.098148, 
196, 0.097010, 
197, 0.095896, 
198, 0.094804, 
199, 0.093734, 
200, 0.092685, 
201, 0.091657, 
202, 0.090649, 
203, 0.089660, 
204, 0.088690, 
205, 0.087739, 
206, 0.086806, 
207, 0.085891, 
208, 0.084992, 
209, 0.084111, 
210, 0.083245, 
211, 0.082395, 
212, 0.081561, 
213, 0.080741, 
214, 0.079936, 
215, 0.079146, 
216, 0.078369, 
217, 0.077606, 
218, 0.076856, 
219, 0.076119, 
220, 0.075394, 
221, 0.074682, 
222, 0.073982, 
223, 0.073293, 
224, 0.072616, 
225, 0.071950, 
226, 0.071295, 
227, 0.070651, 
228, 0.070017, 
229, 0.069393, 
230, 0.068779, 
231, 0.068175, 
232, 0.067580, 
233, 0.066995, 
234, 0.066419, 
235, 0.065851, 
236, 0.065292, 
237, 0.064742, 
238, 0.064200, 
239, 0.063667, 
240, 0.063141, 
241, 0.062623, 
242, 0.062113, 
243, 0.061610, 
244, 0.061114, 
245, 0.060626, 
246, 0.060145, 
247, 0.059670, 
248, 0.059202, 
249, 0.058741, 
250, 0.058287, 
251, 0.057838, 
252, 0.057396, 
253, 0.056960, 
254, 0.056531, 
255, 0.056106, 
256, 0.055688, 
257, 0.055275, 
258, 0.054868, 
259, 0.054467, 
260, 0.054070, 
261, 0.053679, 
262, 0.053293, 
263, 0.052912, 
264, 0.052536, 
265, 0.052164, 
266, 0.051798, 
267, 0.051436, 
268, 0.051079, 
269, 0.050726, 
270, 0.050378, 
271, 0.050034, 
272, 0.049694, 
