Epoch Number, Total Squared Error, 
0, 4.873751, 
1, 4.763583, 
2, 4.709061, 
3, 4.681176, 
4, 4.665353, 
5, 4.655048, 
6, 4.647429, 
7, 4.641268, 
8, 4.636018, 
9, 4.631420, 
10, 4.627337, 
11, 4.623691, 
12, 4.620426, 
13, 4.617502, 
14, 4.614884, 
15, 4.612542, 
16, 4.610450, 
17, 4.608582, 
18, 4.606917, 
19, 4.605433, 
20, 4.604108, 
21, 4.602925, 
22, 4.601863, 
23, 4.600904, 
24, 4.600031, 
25, 4.599226, 
26, 4.598472, 
27, 4.597751, 
28, 4.597046, 
29, 4.596339, 
30, 4.595613, 
31, 4.594850, 
32, 4.594031, 
33, 4.593136, 
34, 4.592146, 
35, 4.591040, 
36, 4.589794, 
37, 4.588387, 
38, 4.586794, 
39, 4.584989, 
40, 4.582944, 
41, 4.580629, 
42, 4.578014, 
43, 4.575064, 
44, 4.571743, 
45, 4.568014, 
46, 4.563834, 
47, 4.559160, 
48, 4.553944, 
49, 4.548135, 
50, 4.541680, 
51, 4.534522, 
52, 4.526598, 
53, 4.517845, 
54, 4.508195, 
55, 4.497576, 
56, 4.485914, 
57, 4.473132, 
58, 4.459151, 
59, 4.443891, 
60, 4.427272, 
61, 4.409212, 
62, 4.389634, 
63, 4.368461, 
64, 4.345620, 
65, 4.321044, 
66, 4.294666, 
67, 4.266427, 
68, 4.236266, 
69, 4.204123, 
70, 4.169933, 
71, 4.133617, 
72, 4.095077, 
73, 4.054185, 
74, 4.010770, 
75, 3.964601, 
76, 3.915379, 
77, 3.862708, 
78, 3.806093, 
79, 3.744919, 
80, 3.678448, 
81, 3.605834, 
82, 3.526152, 
83, 3.438462, 
84, 3.341913, 
85, 3.235885, 
86, 3.120144, 
87, 2.994988, 
88, 2.861328, 
89, 2.720662, 
90, 2.574954, 
91, 2.426448, 
92, 2.277458, 
93, 2.130204, 
94, 1.986675, 
95, 1.848550, 
96, 1.717144, 
97, 1.593394, 
98, 1.477873, 
99, 1.370824, 
100, 1.272217, 
101, 1.181807, 
102, 1.099197, 
103, 1.023892, 
104, 0.955346, 
105, 0.892991, 
106, 0.836271, 
107, 0.784648, 
108, 0.737624, 
109, 0.694735, 
110, 0.655562, 
111, 0.619724, 
112, 0.586880, 
113, 0.556726, 
114, 0.528988, 
115, 0.503426, 
116, 0.479824, 
117, 0.457992, 
118, 0.437759, 
119, 0.418974, 
120, 0.401503, 
121, 0.385225, 
122, 0.370035, 
123, 0.355836, 
124, 0.342543, 
125, 0.330079, 
126, 0.318375, 
127, 0.307369, 
128, 0.297005, 
129, 0.287233, 
130, 0.278007, 
131, 0.269287, 
132, 0.261033, 
133, 0.253214, 
134, 0.245797, 
135, 0.238753, 
136, 0.232059, 
137, 0.225689, 
138, 0.219622, 
139, 0.213839, 
140, 0.208321, 
141, 0.203051, 
142, 0.198014, 
143, 0.193196, 
144, 0.188583, 
145, 0.184164, 
146, 0.179927, 
147, 0.175862, 
148, 0.171959, 
149, 0.168209, 
150, 0.164603, 
151, 0.161135, 
152, 0.157796, 
153, 0.154580, 
154, 0.151481, 
155, 0.148492, 
156, 0.145609, 
157, 0.142825, 
158, 0.140137, 
159, 0.137539, 
160, 0.135027, 
161, 0.132597, 
162, 0.130246, 
163, 0.127970, 
164, 0.125765, 
165, 0.123628, 
166, 0.121557, 
167, 0.119549, 
168, 0.117600, 
169, 0.115708, 
170, 0.113872, 
171, 0.112088, 
172, 0.110355, 
173, 0.108670, 
174, 0.107032, 
175, 0.105439, 
176, 0.103888, 
177, 0.102379, 
178, 0.100910, 
179, 0.099480, 
180, 0.098086, 
181, 0.096727, 
182, 0.095403, 
183, 0.094112, 
184, 0.092853, 
185, 0.091625, 
186, 0.090426, 
187, 0.089256, 
188, 0.088113, 
189, 0.086998, 
190, 0.085908, 
191, 0.084843, 
192, 0.083802, 
193, 0.082785, 
194, 0.081790, 
195, 0.080818, 
196, 0.079866, 
197, 0.078935, 
198, 0.078024, 
199, 0.077133, 
200, 0.076260, 
201, 0.075405, 
202, 0.074568, 
203, 0.073748, 
204, 0.072944, 
205, 0.072157, 
206, 0.071385, 
207, 0.070629, 
208, 0.069887, 
209, 0.069160, 
210, 0.068447, 
211, 0.067747, 
212, 0.067061, 
213, 0.066387, 
214, 0.065726, 
215, 0.065077, 
216, 0.064440, 
217, 0.063814, 
218, 0.063200, 
219, 0.062597, 
220, 0.062004, 
221, 0.061422, 
222, 0.060849, 
223, 0.060287, 
224, 0.059734, 
225, 0.059191, 
226, 0.058657, 
227, 0.058132, 
228, 0.057616, 
229, 0.057108, 
230, 0.056608, 
231, 0.056117, 
232, 0.055633, 
233, 0.055158, 
234, 0.054689, 
235, 0.054229, 
236, 0.053775, 
237, 0.053329, 
238, 0.052889, 
239, 0.052456, 
240, 0.052030, 
241, 0.051610, 
242, 0.051197, 
243, 0.050789, 
244, 0.050388, 
245, 0.049993, 
