Epoch Number, Total Squared Error, 
0, 4.731904, 
1, 4.633218, 
2, 4.585443, 
3, 4.562403, 
4, 4.550715, 
5, 4.544134, 
6, 4.539855, 
7, 4.536634, 
8, 4.533911, 
9, 4.531429, 
10, 4.529056, 
11, 4.526722, 
12, 4.524376, 
13, 4.521982, 
14, 4.519503, 
15, 4.516908, 
16, 4.514161, 
17, 4.511227, 
18, 4.508068, 
19, 4.504641, 
20, 4.500904, 
21, 4.496808, 
22, 4.492302, 
23, 4.487329, 
24, 4.481829, 
25, 4.475736, 
26, 4.468979, 
27, 4.461482, 
28, 4.453164, 
29, 4.443939, 
30, 4.433713, 
31, 4.422392, 
32, 4.409875, 
33, 4.396062, 
34, 4.380847, 
35, 4.364129, 
36, 4.345808, 
37, 4.325791, 
38, 4.303990, 
39, 4.280333, 
40, 4.254760, 
41, 4.227230, 
42, 4.197723, 
43, 4.166242, 
44, 4.132814, 
45, 4.097491, 
46, 4.060349, 
47, 4.021485, 
48, 3.981011, 
49, 3.939050, 
50, 3.895729, 
51, 3.851171, 
52, 3.805482, 
53, 3.758750, 
54, 3.711030, 
55, 3.662339, 
56, 3.612652, 
57, 3.561894, 
58, 3.509940, 
59, 3.456611, 
60, 3.401680, 
61, 3.344873, 
62, 3.285879, 
63, 3.224358, 
64, 3.159962, 
65, 3.092351, 
66, 3.021222, 
67, 2.946335, 
68, 2.867543, 
69, 2.784827, 
70, 2.698308, 
71, 2.608272, 
72, 2.515160, 
73, 2.419561, 
74, 2.322181, 
75, 2.223806, 
76, 2.125263, 
77, 2.027374, 
78, 1.930917, 
79, 1.836596, 
80, 1.745017, 
81, 1.656675, 
82, 1.571948, 
83, 1.491102, 
84, 1.414301, 
85, 1.341616, 
86, 1.273041, 
87, 1.208509, 
88, 1.147905, 
89, 1.091079, 
90, 1.037856, 
91, 0.988047, 
92, 0.941455, 
93, 0.897881, 
94, 0.857128, 
95, 0.819005, 
96, 0.783329, 
97, 0.749926, 
98, 0.718632, 
99, 0.689292, 
100, 0.661763, 
101, 0.635912, 
102, 0.611615, 
103, 0.588759, 
104, 0.567237, 
105, 0.546953, 
106, 0.527818, 
107, 0.509748, 
108, 0.492670, 
109, 0.476513, 
110, 0.461213, 
111, 0.446711, 
112, 0.432953, 
113, 0.419890, 
114, 0.407475, 
115, 0.395666, 
116, 0.384425, 
117, 0.373714, 
118, 0.363500, 
119, 0.353753, 
120, 0.344445, 
121, 0.335548, 
122, 0.327039, 
123, 0.318894, 
124, 0.311093, 
125, 0.303616, 
126, 0.296444, 
127, 0.289561, 
128, 0.282952, 
129, 0.276600, 
130, 0.270493, 
131, 0.264617, 
132, 0.258961, 
133, 0.253513, 
134, 0.248263, 
135, 0.243200, 
136, 0.238317, 
137, 0.233603, 
138, 0.229051, 
139, 0.224653, 
140, 0.220402, 
141, 0.216292, 
142, 0.212315, 
143, 0.208465, 
144, 0.204738, 
145, 0.201127, 
146, 0.197628, 
147, 0.194235, 
148, 0.190945, 
149, 0.187752, 
150, 0.184654, 
151, 0.181645, 
152, 0.178723, 
153, 0.175883, 
154, 0.173124, 
155, 0.170440, 
156, 0.167830, 
157, 0.165291, 
158, 0.162820, 
159, 0.160414, 
160, 0.158071, 
161, 0.155789, 
162, 0.153565, 
163, 0.151398, 
164, 0.149285, 
165, 0.147225, 
166, 0.145215, 
167, 0.143253, 
168, 0.141339, 
