Epoch Number, Total Squared Error, 
0, 4.580304, 
1, 4.565076, 
2, 4.557772, 
3, 4.553938, 
4, 4.551623, 
5, 4.549997, 
6, 4.548717, 
7, 4.547645, 
8, 4.546721, 
9, 4.545919, 
10, 4.545221, 
11, 4.544615, 
12, 4.544084, 
13, 4.543613, 
14, 4.543185, 
15, 4.542783, 
16, 4.542386, 
17, 4.541974, 
18, 4.541524, 
19, 4.541014, 
20, 4.540418, 
21, 4.539709, 
22, 4.538858, 
23, 4.537833, 
24, 4.536599, 
25, 4.535120, 
26, 4.533352, 
27, 4.531253, 
28, 4.528772, 
29, 4.525857, 
30, 4.522448, 
31, 4.518485, 
32, 4.513898, 
33, 4.508615, 
34, 4.502558, 
35, 4.495645, 
36, 4.487790, 
37, 4.478904, 
38, 4.468895, 
39, 4.457671, 
40, 4.445142, 
41, 4.431221, 
42, 4.415826, 
43, 4.398884, 
44, 4.380336, 
45, 4.360136, 
46, 4.338257, 
47, 4.314696, 
48, 4.289472, 
49, 4.262631, 
50, 4.234247, 
51, 4.204423, 
52, 4.173285, 
53, 4.140986, 
54, 4.107698, 
55, 4.073610, 
56, 4.038917, 
57, 4.003819, 
58, 3.968512, 
59, 3.933182, 
60, 3.898001, 
61, 3.863119, 
62, 3.828665, 
63, 3.794741, 
64, 3.761425, 
65, 3.728766, 
66, 3.696792, 
67, 3.665503, 
68, 3.634882, 
69, 3.604890, 
70, 3.575472, 
71, 3.546558, 
72, 3.518064, 
73, 3.489896, 
74, 3.461947, 
75, 3.434101, 
76, 3.406233, 
77, 3.378208, 
78, 3.349882, 
79, 3.321098, 
80, 3.291691, 
81, 3.261483, 
82, 3.230282, 
83, 3.197882, 
84, 3.164062, 
85, 3.128584, 
86, 3.091193, 
87, 3.051618, 
88, 3.009572, 
89, 2.964753, 
90, 2.916851, 
91, 2.865551, 
92, 2.810546, 
93, 2.751543, 
94, 2.688282, 
95, 2.620555, 
96, 2.548221, 
97, 2.471238, 
98, 2.389677, 
99, 2.303750, 
100, 2.213824, 
101, 2.120434, 
102, 2.024284, 
103, 1.926229, 
104, 1.827251, 
105, 1.728410, 
106, 1.630780, 
107, 1.535386, 
108, 1.443143, 
109, 1.354802, 
110, 1.270930, 
111, 1.191896, 
112, 1.117893, 
113, 1.048954, 
114, 0.984989, 
115, 0.925817, 
116, 0.871192, 
117, 0.820833, 
118, 0.774438, 
119, 0.731704, 
120, 0.692332, 
121, 0.656036, 
122, 0.622549, 
123, 0.591621, 
124, 0.563023, 
125, 0.536546, 
126, 0.511999, 
127, 0.489208, 
128, 0.468019, 
129, 0.448289, 
130, 0.429891, 
131, 0.412711, 
132, 0.396645, 
133, 0.381600, 
134, 0.367491, 
135, 0.354242, 
136, 0.341784, 
137, 0.330056, 
138, 0.319000, 
139, 0.308565, 
140, 0.298705, 
141, 0.289377, 
142, 0.280543, 
143, 0.272168, 
144, 0.264219, 
145, 0.256668, 
146, 0.249486, 
147, 0.242651, 
148, 0.236138, 
149, 0.229928, 
150, 0.224000, 
151, 0.218338, 
152, 0.212925, 
153, 0.207746, 
154, 0.202787, 
155, 0.198035, 
156, 0.193479, 
157, 0.189106, 
158, 0.184908, 
159, 0.180874, 
160, 0.176995, 
161, 0.173264, 
162, 0.169672, 
163, 0.166212, 
164, 0.162877, 
165, 0.159661, 
166, 0.156558, 
167, 0.153563, 
168, 0.150670, 
169, 0.147875, 
170, 0.145172, 
171, 0.142558, 
172, 0.140028, 
173, 0.137579, 
174, 0.135207, 
175, 0.132909, 
176, 0.130681, 
177, 0.128520, 
178, 0.126424, 
179, 0.124389, 
180, 0.122414, 
181, 0.120495, 
182, 0.118631, 
183, 0.116820, 
184, 0.115058, 
185, 0.113345, 
186, 0.111678, 
187, 0.110055, 
188, 0.108476, 
189, 0.106938, 
190, 0.105439, 
191, 0.103979, 
192, 0.102556, 
193, 0.101168, 
194, 0.099815, 
195, 0.098494, 
196, 0.097206, 
197, 0.095949, 
198, 0.094721, 
199, 0.093522, 
200, 0.092351, 
201, 0.091207, 
202, 0.090089, 
203, 0.088996, 
204, 0.087927, 
205, 0.086882, 
206, 0.085860, 
207, 0.084860, 
208, 0.083882, 
209, 0.082924, 
210, 0.081987, 
211, 0.081069, 
212, 0.080170, 
213, 0.079289, 
214, 0.078426, 
215, 0.077581, 
216, 0.076753, 
217, 0.075940, 
218, 0.075144, 
219, 0.074363, 
220, 0.073598, 
221, 0.072846, 
222, 0.072109, 
223, 0.071386, 
224, 0.070677, 
225, 0.069980, 
226, 0.069296, 
227, 0.068625, 
228, 0.067966, 
229, 0.067318, 
230, 0.066682, 
231, 0.066057, 
232, 0.065443, 
233, 0.064839, 
234, 0.064246, 
235, 0.063663, 
236, 0.063090, 
237, 0.062527, 
238, 0.061973, 
239, 0.061428, 
240, 0.060892, 
241, 0.060365, 
242, 0.059846, 
243, 0.059335, 
244, 0.058833, 
245, 0.058339, 
246, 0.057852, 
247, 0.057373, 
248, 0.056901, 
249, 0.056437, 
250, 0.055980, 
251, 0.055529, 
252, 0.055086, 
253, 0.054649, 
254, 0.054218, 
255, 0.053794, 
256, 0.053376, 
257, 0.052965, 
258, 0.052559, 
259, 0.052159, 
260, 0.051765, 
261, 0.051376, 
262, 0.050993, 
263, 0.050615, 
264, 0.050242, 
265, 0.049875, 
