Epoch Number, Total Squared Error, 
0, 4.613571, 
1, 4.578563, 
2, 4.561983, 
3, 4.553883, 
4, 4.549674, 
5, 4.547292, 
6, 4.545813, 
7, 4.544818, 
8, 4.544112, 
9, 4.543603, 
10, 4.543240, 
11, 4.542998, 
12, 4.542857, 
13, 4.542805, 
14, 4.542831, 
15, 4.542927, 
16, 4.543083, 
17, 4.543291, 
18, 4.543543, 
19, 4.543832, 
20, 4.544148, 
21, 4.544483, 
22, 4.544828, 
23, 4.545174, 
24, 4.545510, 
25, 4.545826, 
26, 4.546110, 
27, 4.546349, 
28, 4.546531, 
29, 4.546639, 
30, 4.546657, 
31, 4.546566, 
32, 4.546347, 
33, 4.545976, 
34, 4.545427, 
35, 4.544673, 
36, 4.543681, 
37, 4.542415, 
38, 4.540835, 
39, 4.538893, 
40, 4.536539, 
41, 4.533714, 
42, 4.530351, 
43, 4.526375, 
44, 4.521702, 
45, 4.516234, 
46, 4.509863, 
47, 4.502466, 
48, 4.493905, 
49, 4.484023, 
50, 4.472647, 
51, 4.459579, 
52, 4.444603, 
53, 4.427476, 
54, 4.407933, 
55, 4.385682, 
56, 4.360407, 
57, 4.331766, 
58, 4.299397, 
59, 4.262919, 
60, 4.221932, 
61, 4.176033, 
62, 4.124812, 
63, 4.067867, 
64, 4.004809, 
65, 3.935270, 
66, 3.858920, 
67, 3.775466, 
68, 3.684677, 
69, 3.586392, 
70, 3.480546, 
71, 3.367202, 
72, 3.246587, 
73, 3.119134, 
74, 2.985526, 
75, 2.846721, 
76, 2.703953, 
77, 2.558706, 
78, 2.412643, 
79, 2.267509, 
80, 2.125021, 
81, 1.986754, 
82, 1.854053, 
83, 1.727974, 
84, 1.609254, 
85, 1.498325, 
86, 1.395340, 
87, 1.300227, 
88, 1.212733, 
89, 1.132487, 
90, 1.059033, 
91, 0.991879, 
92, 0.930515, 
93, 0.874442, 
94, 0.823178, 
95, 0.776272, 
96, 0.733307, 
97, 0.693900, 
98, 0.657703, 
99, 0.624403, 
100, 0.593717, 
101, 0.565392, 
102, 0.539202, 
103, 0.514945, 
104, 0.492438, 
105, 0.471521, 
106, 0.452049, 
107, 0.433892, 
108, 0.416935, 
109, 0.401074, 
110, 0.386215, 
111, 0.372276, 
112, 0.359179, 
113, 0.346859, 
114, 0.335252, 
115, 0.324304, 
116, 0.313964, 
117, 0.304186, 
118, 0.294931, 
119, 0.286158, 
120, 0.277835, 
121, 0.269930, 
122, 0.262414, 
123, 0.255262, 
124, 0.248448, 
125, 0.241951, 
126, 0.235751, 
127, 0.229830, 
128, 0.224169, 
129, 0.218753, 
130, 0.213567, 
131, 0.208598, 
132, 0.203833, 
133, 0.199261, 
134, 0.194870, 
135, 0.190652, 
136, 0.186595, 
137, 0.182692, 
138, 0.178935, 
139, 0.175315, 
140, 0.171826, 
141, 0.168462, 
142, 0.165215, 
143, 0.162081, 
144, 0.159054, 
145, 0.156128, 
146, 0.153299, 
147, 0.150562, 
148, 0.147913, 
149, 0.145349, 
150, 0.142864, 
151, 0.140457, 
152, 0.138123, 
153, 0.135859, 
154, 0.133663, 
155, 0.131531, 
156, 0.129460, 
157, 0.127449, 
158, 0.125495, 
159, 0.123595, 
160, 0.121748, 
161, 0.119951, 
162, 0.118203, 
163, 0.116500, 
164, 0.114843, 
165, 0.113229, 
166, 0.111656, 
167, 0.110124, 
168, 0.108630, 
169, 0.107173, 
170, 0.105752, 
171, 0.104365, 
172, 0.103012, 
173, 0.101691, 
174, 0.100401, 
175, 0.099142, 
176, 0.097911, 
177, 0.096709, 
178, 0.095533, 
179, 0.094384, 
180, 0.093261, 
181, 0.092162, 
182, 0.091087, 
183, 0.090036, 
184, 0.089006, 
185, 0.087999, 
186, 0.087012, 
187, 0.086046, 
188, 0.085100, 
189, 0.084173, 
190, 0.083265, 
191, 0.082375, 
192, 0.081503, 
193, 0.080648, 
194, 0.079809, 
195, 0.078987, 
196, 0.078180, 
197, 0.077389, 
198, 0.076612, 
199, 0.075850, 
200, 0.075103, 
201, 0.074369, 
202, 0.073648, 
203, 0.072940, 
204, 0.072245, 
205, 0.071562, 
206, 0.070891, 
207, 0.070232, 
208, 0.069585, 
209, 0.068948, 
210, 0.068323, 
211, 0.067708, 
212, 0.067103, 
213, 0.066509, 
214, 0.065924, 
215, 0.065349, 
216, 0.064783, 
217, 0.064226, 
218, 0.063679, 
219, 0.063140, 
220, 0.062610, 
221, 0.062088, 
222, 0.061574, 
223, 0.061068, 
224, 0.060570, 
225, 0.060079, 
226, 0.059596, 
227, 0.059120, 
228, 0.058652, 
229, 0.058190, 
230, 0.057735, 
231, 0.057287, 
232, 0.056845, 
233, 0.056410, 
234, 0.055981, 
235, 0.055558, 
236, 0.055142, 
237, 0.054731, 
238, 0.054325, 
239, 0.053926, 
240, 0.053532, 
241, 0.053143, 
242, 0.052760, 
243, 0.052382, 
244, 0.052009, 
245, 0.051641, 
246, 0.051278, 
247, 0.050919, 
248, 0.050566, 
249, 0.050217, 
250, 0.049872, 
