Epoch Number, Total Squared Error, 
0, 4.898697, 
1, 4.750157, 
2, 4.679392, 
3, 4.647650, 
4, 4.632532, 
5, 4.623880, 
6, 4.617611, 
7, 4.612209, 
8, 4.607152, 
9, 4.602274, 
10, 4.597531, 
11, 4.592905, 
12, 4.588378, 
13, 4.583928, 
14, 4.579522, 
15, 4.575123, 
16, 4.570687, 
17, 4.566168, 
18, 4.561512, 
19, 4.556662, 
20, 4.551556, 
21, 4.546127, 
22, 4.540301, 
23, 4.533996, 
24, 4.527121, 
25, 4.519578, 
26, 4.511256, 
27, 4.502029, 
28, 4.491760, 
29, 4.480294, 
30, 4.467456, 
31, 4.453053, 
32, 4.436867, 
33, 4.418655, 
34, 4.398147, 
35, 4.375043, 
36, 4.349010, 
37, 4.319684, 
38, 4.286665, 
39, 4.249524, 
40, 4.207795, 
41, 4.160989, 
42, 4.108594, 
43, 4.050085, 
44, 3.984937, 
45, 3.912643, 
46, 3.832733, 
47, 3.744804, 
48, 3.648551, 
49, 3.543806, 
50, 3.430585, 
51, 3.309123, 
52, 3.179925, 
53, 3.043788, 
54, 2.901816, 
55, 2.755403, 
56, 2.606186, 
57, 2.455964, 
58, 2.306601, 
59, 2.159911, 
60, 2.017550, 
61, 1.880925, 
62, 1.751138, 
63, 1.628962, 
64, 1.514848, 
65, 1.408959, 
66, 1.311222, 
67, 1.221378, 
68, 1.139038, 
69, 1.063733, 
70, 0.994948, 
71, 0.932155, 
72, 0.874831, 
73, 0.822477, 
74, 0.774624, 
75, 0.730836, 
76, 0.690715, 
77, 0.653901, 
78, 0.620067, 
79, 0.588920, 
80, 0.560199, 
81, 0.533668, 
82, 0.509117, 
83, 0.486360, 
84, 0.465229, 
85, 0.445575, 
86, 0.427265, 
87, 0.410178, 
88, 0.394209, 
89, 0.379262, 
90, 0.365249, 
91, 0.352095, 
92, 0.339728, 
93, 0.328086, 
94, 0.317113, 
95, 0.306756, 
96, 0.296970, 
97, 0.287711, 
98, 0.278942, 
99, 0.270627, 
100, 0.262735, 
101, 0.255235, 
102, 0.248102, 
103, 0.241311, 
104, 0.234840, 
105, 0.228667, 
106, 0.222774, 
107, 0.217144, 
108, 0.211761, 
109, 0.206608, 
110, 0.201674, 
111, 0.196945, 
112, 0.192409, 
113, 0.188055, 
114, 0.183874, 
115, 0.179855, 
116, 0.175990, 
117, 0.172271, 
118, 0.168689, 
119, 0.165239, 
120, 0.161913, 
121, 0.158705, 
122, 0.155609, 
123, 0.152620, 
124, 0.149732, 
125, 0.146941, 
126, 0.144242, 
127, 0.141631, 
128, 0.139103, 
129, 0.136656, 
130, 0.134285, 
131, 0.131988, 
132, 0.129760, 
133, 0.127599, 
134, 0.125503, 
135, 0.123468, 
136, 0.121491, 
137, 0.119571, 
138, 0.117706, 
139, 0.115892, 
140, 0.114129, 
141, 0.112413, 
142, 0.110744, 
143, 0.109119, 
144, 0.107537, 
145, 0.105996, 
146, 0.104495, 
147, 0.103032, 
148, 0.101605, 
149, 0.100215, 
150, 0.098858, 
151, 0.097534, 
152, 0.096243, 
153, 0.094982, 
154, 0.093751, 
155, 0.092549, 
156, 0.091374, 
157, 0.090227, 
158, 0.089105, 
159, 0.088009, 
160, 0.086937, 
161, 0.085888, 
162, 0.084863, 
163, 0.083859, 
164, 0.082877, 
165, 0.081916, 
166, 0.080975, 
167, 0.080054, 
168, 0.079151, 
169, 0.078267, 
170, 0.077401, 
171, 0.076553, 
172, 0.075721, 
173, 0.074906, 
174, 0.074106, 
175, 0.073322, 
176, 0.072553, 
177, 0.071799, 
178, 0.071059, 
179, 0.070333, 
180, 0.069620, 
181, 0.068920, 
182, 0.068234, 
183, 0.067559, 
184, 0.066897, 
185, 0.066247, 
186, 0.065608, 
187, 0.064980, 
188, 0.064364, 
189, 0.063758, 
190, 0.063162, 
191, 0.062576, 
192, 0.062001, 
193, 0.061435, 
194, 0.060878, 
195, 0.060331, 
196, 0.059793, 
197, 0.059263, 
198, 0.058742, 
199, 0.058229, 
200, 0.057725, 
201, 0.057228, 
202, 0.056740, 
203, 0.056259, 
204, 0.055785, 
205, 0.055319, 
206, 0.054859, 
207, 0.054407, 
208, 0.053962, 
209, 0.053523, 
210, 0.053091, 
211, 0.052665, 
212, 0.052245, 
213, 0.051832, 
214, 0.051424, 
215, 0.051023, 
216, 0.050627, 
217, 0.050237, 
218, 0.049852, 
