Epoch Number, Total Squared Error, 
0, 4.868798, 
1, 4.717666, 
2, 4.639378, 
3, 4.599795, 
4, 4.579106, 
5, 4.567417, 
6, 4.560070, 
7, 4.554908, 
8, 4.550923, 
9, 4.547632, 
10, 4.544795, 
11, 4.542283, 
12, 4.540025, 
13, 4.537976, 
14, 4.536107, 
15, 4.534397, 
16, 4.532830, 
17, 4.531392, 
18, 4.530073, 
19, 4.528862, 
20, 4.527750, 
21, 4.526730, 
22, 4.525793, 
23, 4.524933, 
24, 4.524141, 
25, 4.523411, 
26, 4.522736, 
27, 4.522109, 
28, 4.521522, 
29, 4.520970, 
30, 4.520445, 
31, 4.519940, 
32, 4.519446, 
33, 4.518956, 
34, 4.518462, 
35, 4.517955, 
36, 4.517426, 
37, 4.516864, 
38, 4.516258, 
39, 4.515599, 
40, 4.514872, 
41, 4.514064, 
42, 4.513161, 
43, 4.512147, 
44, 4.511004, 
45, 4.509712, 
46, 4.508251, 
47, 4.506596, 
48, 4.504723, 
49, 4.502602, 
50, 4.500203, 
51, 4.497491, 
52, 4.494428, 
53, 4.490972, 
54, 4.487078, 
55, 4.482694, 
56, 4.477767, 
57, 4.472236, 
58, 4.466037, 
59, 4.459099, 
60, 4.451346, 
61, 4.442700, 
62, 4.433074, 
63, 4.422380, 
64, 4.410526, 
65, 4.397417, 
66, 4.382960, 
67, 4.367061, 
68, 4.349634, 
69, 4.330597, 
70, 4.309882, 
71, 4.287435, 
72, 4.263219, 
73, 4.237223, 
74, 4.209458, 
75, 4.179968, 
76, 4.148827, 
77, 4.116139, 
78, 4.082041, 
79, 4.046697, 
80, 4.010296, 
81, 3.973044, 
82, 3.935160, 
83, 3.896867, 
84, 3.858385, 
85, 3.819924, 
86, 3.781679, 
87, 3.743827, 
88, 3.706518, 
89, 3.669881, 
90, 3.634020, 
91, 3.599013, 
92, 3.564918, 
93, 3.531771, 
94, 3.499592, 
95, 3.468383, 
96, 3.438135, 
97, 3.408829, 
98, 3.380434, 
99, 3.352912, 
100, 3.326221, 
101, 3.300311, 
102, 3.275125, 
103, 3.250606, 
104, 3.226686, 
105, 3.203297, 
106, 3.180360, 
107, 3.157795, 
108, 3.135511, 
109, 3.113408, 
110, 3.091380, 
111, 3.069308, 
112, 3.047059, 
113, 3.024487, 
114, 3.001428, 
115, 2.977699, 
116, 2.953094, 
117, 2.927382, 
118, 2.900301, 
119, 2.871557, 
120, 2.840818, 
121, 2.807710, 
122, 2.771819, 
123, 2.732682, 
124, 2.689793, 
125, 2.642611, 
126, 2.590569, 
127, 2.533101, 
128, 2.469681, 
129, 2.399874, 
130, 2.323413, 
131, 2.240277, 
132, 2.150785, 
133, 2.055660, 
134, 1.956054, 
135, 1.853505, 
136, 1.749817, 
137, 1.646879, 
138, 1.546460, 
139, 1.450035, 
140, 1.358678, 
141, 1.273040, 
142, 1.193391, 
143, 1.119709, 
144, 1.051771, 
145, 0.989238, 
146, 0.931712, 
147, 0.878782, 
148, 0.830048, 
149, 0.785132, 
150, 0.743684, 
151, 0.705386, 
152, 0.669951, 
153, 0.637118, 
154, 0.606653, 
155, 0.578346, 
156, 0.552007, 
157, 0.527465, 
158, 0.504566, 
159, 0.483171, 
160, 0.463156, 
161, 0.444406, 
162, 0.426820, 
163, 0.410305, 
164, 0.394777, 
165, 0.380159, 
166, 0.366383, 
167, 0.353386, 
168, 0.341110, 
169, 0.329503, 
170, 0.318516, 
171, 0.308108, 
172, 0.298237, 
173, 0.288867, 
174, 0.279964, 
175, 0.271498, 
176, 0.263439, 
177, 0.255763, 
178, 0.248445, 
179, 0.241462, 
180, 0.234795, 
181, 0.228424, 
182, 0.222331, 
183, 0.216500, 
184, 0.210917, 
185, 0.205567, 
186, 0.200437, 
187, 0.195514, 
188, 0.190788, 
189, 0.186248, 
190, 0.181884, 
191, 0.177687, 
192, 0.173649, 
193, 0.169760, 
194, 0.166014, 
195, 0.162404, 
196, 0.158922, 
197, 0.155563, 
198, 0.152321, 
199, 0.149190, 
200, 0.146166, 
201, 0.143242, 
202, 0.140415, 
203, 0.137681, 
204, 0.135034, 
205, 0.132472, 
206, 0.129991, 
207, 0.127586, 
208, 0.125256, 
209, 0.122996, 
210, 0.120805, 
211, 0.118678, 
212, 0.116614, 
213, 0.114609, 
214, 0.112662, 
215, 0.110771, 
216, 0.108932, 
217, 0.107145, 
218, 0.105407, 
219, 0.103716, 
220, 0.102071, 
221, 0.100469, 
222, 0.098910, 
223, 0.097391, 
224, 0.095912, 
225, 0.094470, 
226, 0.093065, 
227, 0.091696, 
228, 0.090360, 
229, 0.089057, 
230, 0.087786, 
231, 0.086546, 
232, 0.085335, 
233, 0.084153, 
234, 0.082999, 
235, 0.081871, 
236, 0.080770, 
237, 0.079693, 
238, 0.078641, 
239, 0.077613, 
240, 0.076608, 
241, 0.075624, 
242, 0.074663, 
