Epoch Number, Total Squared Error, 
0, 4.797972, 
1, 4.735704, 
2, 4.705579, 
3, 4.689566, 
4, 4.679545, 
5, 4.672103, 
6, 4.665850, 
7, 4.660236, 
8, 4.655043, 
9, 4.650187, 
10, 4.645629, 
11, 4.641349, 
12, 4.637333, 
13, 4.633566, 
14, 4.630035, 
15, 4.626727, 
16, 4.623628, 
17, 4.620725, 
18, 4.618007, 
19, 4.615461, 
20, 4.613076, 
21, 4.610841, 
22, 4.608748, 
23, 4.606785, 
24, 4.604945, 
25, 4.603218, 
26, 4.601598, 
27, 4.600075, 
28, 4.598643, 
29, 4.597294, 
30, 4.596022, 
31, 4.594821, 
32, 4.593683, 
33, 4.592603, 
34, 4.591575, 
35, 4.590593, 
36, 4.589651, 
37, 4.588743, 
38, 4.587863, 
39, 4.587007, 
40, 4.586167, 
41, 4.585339, 
42, 4.584516, 
43, 4.583692, 
44, 4.582861, 
45, 4.582017, 
46, 4.581153, 
47, 4.580261, 
48, 4.579335, 
49, 4.578367, 
50, 4.577349, 
51, 4.576272, 
52, 4.575127, 
53, 4.573904, 
54, 4.572592, 
55, 4.571182, 
56, 4.569659, 
57, 4.568011, 
58, 4.566225, 
59, 4.564284, 
60, 4.562173, 
61, 4.559872, 
62, 4.557363, 
63, 4.554625, 
64, 4.551634, 
65, 4.548365, 
66, 4.544791, 
67, 4.540882, 
68, 4.536606, 
69, 4.531927, 
70, 4.526807, 
71, 4.521204, 
72, 4.515073, 
73, 4.508365, 
74, 4.501026, 
75, 4.492999, 
76, 4.484221, 
77, 4.474626, 
78, 4.464141, 
79, 4.452691, 
80, 4.440192, 
81, 4.426559, 
82, 4.411700, 
83, 4.395519, 
84, 4.377917, 
85, 4.358789, 
86, 4.338029, 
87, 4.315527, 
88, 4.291169, 
89, 4.264840, 
90, 4.236420, 
91, 4.205785, 
92, 4.172804, 
93, 4.137337, 
94, 4.099231, 
95, 4.058315, 
96, 4.014393, 
97, 3.967238, 
98, 3.916587, 
99, 3.862130, 
100, 3.803511, 
101, 3.740317, 
102, 3.672089, 
103, 3.598328, 
104, 3.518512, 
105, 3.432135, 
106, 3.338741, 
107, 3.237995, 
108, 3.129741, 
109, 3.014080, 
110, 2.891432, 
111, 2.762581, 
112, 2.628679, 
113, 2.491212, 
114, 2.351920, 
115, 2.212673, 
116, 2.075335, 
117, 1.941627, 
118, 1.813019, 
119, 1.690660, 
120, 1.575352, 
121, 1.467562, 
122, 1.367464, 
123, 1.274994, 
124, 1.189908, 
125, 1.111840, 
126, 1.040347, 
127, 0.974947, 
128, 0.915146, 
129, 0.860460, 
130, 0.810424, 
131, 0.764603, 
132, 0.722595, 
133, 0.684032, 
134, 0.648581, 
135, 0.615938, 
136, 0.585833, 
137, 0.558022, 
138, 0.532287, 
139, 0.508433, 
140, 0.486285, 
141, 0.465687, 
142, 0.446499, 
143, 0.428597, 
144, 0.411869, 
145, 0.396212, 
146, 0.381538, 
147, 0.367765, 
148, 0.354819, 
149, 0.342635, 
150, 0.331152, 
151, 0.320317, 
152, 0.310080, 
153, 0.300397, 
154, 0.291228, 
155, 0.282535, 
156, 0.274286, 
157, 0.266449, 
158, 0.258996, 
159, 0.251902, 
160, 0.245142, 
161, 0.238696, 
162, 0.232544, 
163, 0.226666, 
164, 0.221047, 
165, 0.215670, 
166, 0.210522, 
167, 0.205588, 
168, 0.200856, 
169, 0.196315, 
170, 0.191955, 
171, 0.187764, 
