Epoch Number, Total Squared Error, 
0, 4.816224, 
1, 4.671733, 
2, 4.609929, 
3, 4.594256, 
4, 4.595533, 
5, 4.563242, 
6, 4.537651, 
7, 4.544328, 
8, 4.562658, 
9, 4.571549, 
10, 4.566775, 
11, 4.563022, 
12, 4.564465, 
13, 4.562143, 
14, 4.545752, 
15, 4.508271, 
16, 4.440408, 
17, 4.322659, 
18, 4.131211, 
19, 3.856011, 
20, 3.512841, 
21, 3.113813, 
22, 2.610010, 
23, 1.962734, 
24, 1.325074, 
25, 0.800225, 
26, 0.430701, 
27, 0.240948, 
28, 0.149789, 
29, 0.101998, 
30, 0.074880, 
31, 0.058577, 
32, 0.048259, 
