Epoch Number, Total Squared Error, 
0, 4.863325, 
1, 4.605949, 
2, 4.579878, 
3, 4.542315, 
4, 4.578503, 
5, 4.563698, 
6, 4.510410, 
7, 4.505383, 
8, 4.523325, 
9, 4.548569, 
10, 4.550521, 
11, 4.539505, 
12, 4.539374, 
13, 4.549714, 
14, 4.560470, 
15, 4.562430, 
16, 4.560297, 
17, 4.562252, 
18, 4.568206, 
19, 4.572833, 
20, 4.573001, 
21, 4.570885, 
22, 4.568453, 
23, 4.563391, 
24, 4.551007, 
25, 4.526931, 
26, 4.485223, 
27, 4.412125, 
28, 4.279219, 
29, 4.038296, 
30, 3.627154, 
31, 2.994751, 
32, 2.120997, 
33, 1.179259, 
34, 0.554947, 
35, 0.266908, 
36, 0.144949, 
37, 0.090232, 
38, 0.063158, 
39, 0.048403, 
