Epoch Number, Total Squared Error, 
0, 4.809085, 
1, 4.671500, 
2, 4.678806, 
3, 4.569147, 
4, 4.484050, 
5, 4.494246, 
6, 4.542043, 
7, 4.587897, 
8, 4.585949, 
9, 4.576067, 
10, 4.581266, 
11, 4.597918, 
12, 4.609586, 
13, 4.605374, 
14, 4.594391, 
15, 4.583713, 
16, 4.568316, 
17, 4.531619, 
18, 4.454597, 
19, 4.321977, 
20, 4.123212, 
21, 3.867696, 
22, 3.595239, 
23, 3.338111, 
24, 3.092264, 
25, 2.819730, 
26, 2.435707, 
27, 1.934080, 
28, 1.455386, 
29, 0.994458, 
30, 0.624559, 
31, 0.393949, 
32, 0.257230, 
33, 0.174951, 
34, 0.124847, 
35, 0.093740, 
36, 0.073784, 
37, 0.060457, 
38, 0.051179, 
39, 0.044462, 
