Epoch Number, Total Squared Error, 
0, 4.684988, 
1, 4.663381, 
2, 4.711959, 
3, 4.653808, 
4, 4.591385, 
5, 4.589038, 
6, 4.623831, 
7, 4.646009, 
8, 4.631202, 
9, 4.624135, 
10, 4.636847, 
11, 4.652698, 
12, 4.653437, 
13, 4.646310, 
14, 4.645566, 
15, 4.649397, 
16, 4.648508, 
17, 4.640411, 
18, 4.630689, 
19, 4.621377, 
20, 4.607951, 
21, 4.585471, 
22, 4.551945, 
23, 4.503657, 
24, 4.428338, 
25, 4.301865, 
26, 4.089571, 
27, 3.755952, 
28, 3.275052, 
29, 2.617299, 
30, 1.803241, 
31, 1.061589, 
32, 0.583826, 
33, 0.329347, 
34, 0.201972, 
35, 0.136351, 
36, 0.100140, 
37, 0.078634, 
38, 0.064995, 
39, 0.055843, 
40, 0.049393, 
