Epoch Number, Total Squared Error, 
0, 4.724122, 
1, 4.539994, 
2, 4.530215, 
3, 4.523577, 
4, 4.558008, 
5, 4.549183, 
6, 4.507249, 
7, 4.504609, 
8, 4.522488, 
9, 4.541762, 
10, 4.540897, 
11, 4.529466, 
12, 4.528657, 
13, 4.536665, 
14, 4.543397, 
15, 4.542548, 
16, 4.538541, 
17, 4.538118, 
18, 4.541015, 
19, 4.543367, 
20, 4.543126, 
21, 4.541734, 
22, 4.541129, 
23, 4.541024, 
24, 4.539500, 
25, 4.534393, 
26, 4.523137, 
27, 4.500598, 
28, 4.456026, 
29, 4.370585, 
30, 4.217537, 
31, 3.972530, 
32, 3.643715, 
33, 3.281883, 
34, 2.893968, 
35, 2.372439, 
36, 1.653082, 
37, 0.964318, 
38, 0.490460, 
39, 0.253259, 
40, 0.147843, 
41, 0.097127, 
42, 0.069937, 
43, 0.054151, 
44, 0.044391, 
