Epoch Number, Total Squared Error, 
0, 4.738435, 
1, 4.699073, 
2, 4.663195, 
3, 4.605927, 
4, 4.567829, 
5, 4.566411, 
6, 4.579796, 
7, 4.584331, 
8, 4.578614, 
9, 4.578085, 
10, 4.584364, 
11, 4.588767, 
12, 4.585830, 
13, 4.579024, 
14, 4.573067, 
15, 4.566953, 
16, 4.557047, 
17, 4.541760, 
18, 4.521386, 
19, 4.493331, 
20, 4.448265, 
21, 4.369844, 
22, 4.238231, 
23, 4.041064, 
24, 3.793495, 
25, 3.543080, 
26, 3.329275, 
27, 3.137408, 
28, 2.885875, 
29, 2.423267, 
30, 1.677018, 
31, 0.952516, 
32, 0.493710, 
33, 0.263760, 
34, 0.151933, 
35, 0.096021, 
36, 0.065756, 
37, 0.048368, 
