Epoch Number, Total Squared Error, 
0, 4.842104, 
1, 4.587127, 
2, 4.551454, 
3, 4.517338, 
4, 4.546852, 
5, 4.560277, 
6, 4.513541, 
7, 4.497591, 
8, 4.508652, 
9, 4.536523, 
10, 4.555136, 
11, 4.551441, 
12, 4.547351, 
13, 4.553373, 
14, 4.565654, 
15, 4.570513, 
16, 4.559247, 
17, 4.532154, 
18, 4.482368, 
19, 4.386624, 
20, 4.210501, 
21, 3.936501, 
22, 3.592867, 
23, 3.212815, 
24, 2.748865, 
25, 2.142002, 
26, 1.448563, 
27, 0.861366, 
28, 0.513424, 
29, 0.273270, 
30, 0.155488, 
31, 0.100362, 
32, 0.072040, 
33, 0.056074, 
34, 0.046302, 
