Epoch Number, Total Squared Error, 
0, 4.607148, 
1, 4.600153, 
2, 4.617975, 
3, 4.557023, 
4, 4.501543, 
5, 4.498601, 
6, 4.518511, 
7, 4.535674, 
8, 4.530671, 
9, 4.525961, 
10, 4.533552, 
11, 4.546079, 
12, 4.553021, 
13, 4.551938, 
14, 4.550731, 
15, 4.553670, 
16, 4.558165, 
17, 4.560314, 
18, 4.559892, 
19, 4.559696, 
20, 4.561032, 
21, 4.562684, 
22, 4.563115, 
23, 4.562201, 
24, 4.560472, 
25, 4.557300, 
26, 4.550216, 
27, 4.534900, 
28, 4.504127, 
29, 4.445288, 
30, 4.339232, 
31, 4.165794, 
32, 3.917679, 
33, 3.611217, 
34, 3.267475, 
35, 2.855636, 
36, 2.284056, 
37, 1.592641, 
38, 1.016690, 
39, 0.576919, 
40, 0.311004, 
41, 0.183931, 
42, 0.121303, 
43, 0.087428, 
44, 0.067663, 
45, 0.055391, 
46, 0.047343, 
