Epoch Number, Total Squared Error, 
0, 4.752978, 
1, 4.697236, 
2, 4.665762, 
3, 4.643778, 
4, 4.618091, 
5, 4.602515, 
6, 4.603013, 
7, 4.606339, 
8, 4.590674, 
9, 4.540466, 
10, 4.443083, 
11, 4.276983, 
12, 4.022817, 
13, 3.700056, 
14, 3.375556, 
15, 3.107492, 
16, 2.916379, 
17, 2.787594, 
18, 2.662014, 
19, 2.433437, 
20, 1.964049, 
21, 1.277465, 
22, 0.748006, 
23, 0.495270, 
24, 0.308510, 
25, 0.185888, 
26, 0.122396, 
27, 0.090136, 
28, 0.072256, 
29, 0.061038, 
30, 0.053168, 
31, 0.047252, 
