Epoch Number, Total Squared Error, 
0, 4.940121, 
1, 4.657602, 
2, 4.637407, 
3, 4.595707, 
4, 4.669316, 
5, 4.646262, 
6, 4.581487, 
7, 4.578532, 
8, 4.606986, 
9, 4.633249, 
10, 4.618037, 
11, 4.602865, 
12, 4.608366, 
13, 4.621160, 
14, 4.621393, 
15, 4.609578, 
16, 4.600897, 
17, 4.596471, 
18, 4.586255, 
19, 4.561751, 
20, 4.520718, 
21, 4.454591, 
22, 4.333365, 
23, 4.092221, 
24, 3.620529, 
25, 2.799685, 
26, 1.714744, 
27, 0.842014, 
28, 0.400645, 
29, 0.209192, 
30, 0.123493, 
31, 0.081963, 
32, 0.060019, 
33, 0.047452, 
