Epoch Number, Total Squared Error, 
0, 4.869881, 
1, 4.689403, 
2, 4.629792, 
3, 4.626965, 
4, 4.655923, 
5, 4.618199, 
6, 4.594720, 
7, 4.614891, 
8, 4.644374, 
9, 4.647811, 
10, 4.633022, 
11, 4.630451, 
12, 4.637748, 
13, 4.637892, 
14, 4.623939, 
15, 4.604183, 
16, 4.581347, 
17, 4.543125, 
18, 4.470203, 
19, 4.342247, 
20, 4.138988, 
21, 3.851951, 
22, 3.496902, 
23, 3.065364, 
24, 2.443482, 
25, 1.631591, 
26, 0.937129, 
27, 0.454146, 
28, 0.226405, 
29, 0.131206, 
30, 0.086269, 
31, 0.062205, 
32, 0.048274, 
