Epoch Number, Total Squared Error, 
0, 5.103369, 
1, 4.662154, 
2, 4.701211, 
3, 4.657632, 
4, 4.708541, 
5, 4.652347, 
6, 4.547310, 
7, 4.555990, 
8, 4.584905, 
9, 4.605309, 
10, 4.582272, 
11, 4.559317, 
12, 4.568317, 
13, 4.586819, 
14, 4.595656, 
15, 4.590430, 
16, 4.585937, 
17, 4.589823, 
18, 4.595995, 
19, 4.597918, 
20, 4.595116, 
21, 4.592199, 
22, 4.591809, 
23, 4.592437, 
24, 4.591680, 
25, 4.588661, 
26, 4.583644, 
27, 4.575744, 
28, 4.561070, 
29, 4.531072, 
30, 4.469090, 
31, 4.344378, 
32, 4.106652, 
33, 3.687381, 
34, 3.011059, 
35, 2.066455, 
36, 1.132048, 
37, 0.554351, 
38, 0.272702, 
39, 0.145368, 
40, 0.087690, 
41, 0.059636, 
42, 0.044682, 
