Epoch Number, Total Squared Error, 
0, 4.772838, 
1, 4.608174, 
2, 4.696807, 
3, 4.613072, 
4, 4.494791, 
5, 4.483982, 
6, 4.515785, 
7, 4.579529, 
8, 4.583178, 
9, 4.561230, 
10, 4.554806, 
11, 4.564342, 
12, 4.564946, 
13, 4.521886, 
14, 4.429955, 
15, 4.283741, 
16, 4.065770, 
17, 3.780298, 
18, 3.487597, 
19, 3.237636, 
20, 3.022812, 
21, 2.801050, 
22, 2.489347, 
23, 2.044772, 
24, 1.571254, 
25, 1.128482, 
26, 0.766719, 
27, 0.505221, 
28, 0.324785, 
29, 0.216556, 
30, 0.153494, 
31, 0.114699, 
32, 0.089453, 
33, 0.072429, 
34, 0.060610, 
35, 0.052147, 
36, 0.045887, 
