Epoch Number, Total Squared Error, 
0, 4.742128, 
1, 4.630770, 
2, 4.573375, 
3, 4.565457, 
4, 4.604410, 
5, 4.601681, 
6, 4.575767, 
7, 4.563953, 
8, 4.559463, 
9, 4.518511, 
10, 4.394192, 
11, 4.184381, 
12, 3.914865, 
13, 3.639711, 
14, 3.410620, 
15, 3.241130, 
16, 3.121076, 
17, 3.017479, 
18, 2.859575, 
19, 2.589829, 
20, 2.202877, 
21, 1.747396, 
22, 1.268006, 
23, 0.838828, 
24, 0.548175, 
25, 0.351375, 
26, 0.228424, 
27, 0.158271, 
28, 0.116925, 
29, 0.090761, 
30, 0.073277, 
31, 0.061166, 
32, 0.052514, 
33, 0.046135, 
