Epoch Number, Total Squared Error, 
0, 4.640705, 
1, 4.643456, 
2, 4.650309, 
3, 4.589538, 
4, 4.552869, 
5, 4.560033, 
6, 4.578612, 
7, 4.580729, 
8, 4.564296, 
9, 4.558344, 
10, 4.565519, 
11, 4.572523, 
12, 4.570142, 
13, 4.563082, 
14, 4.560138, 
15, 4.560547, 
16, 4.558410, 
17, 4.550568, 
18, 4.537959, 
19, 4.519417, 
20, 4.486257, 
21, 4.422325, 
22, 4.306573, 
23, 4.119789, 
24, 3.858767, 
25, 3.543741, 
26, 3.195238, 
27, 2.791981, 
28, 2.283158, 
29, 1.709173, 
30, 1.159845, 
31, 0.694637, 
32, 0.399886, 
33, 0.248473, 
34, 0.168733, 
35, 0.123519, 
36, 0.096102, 
37, 0.078538, 
38, 0.066701, 
39, 0.058334, 
40, 0.052162, 
41, 0.047438, 
