Epoch Number, Total Squared Error, 
0, 4.692378, 
1, 4.569274, 
2, 4.560696, 
3, 4.581879, 
4, 4.614245, 
5, 4.594501, 
6, 4.567530, 
7, 4.573816, 
8, 4.594043, 
9, 4.604424, 
10, 4.595173, 
11, 4.584958, 
12, 4.580493, 
13, 4.569167, 
14, 4.534593, 
15, 4.466541, 
16, 4.353799, 
17, 4.174843, 
18, 3.922098, 
19, 3.641424, 
20, 3.394244, 
21, 3.182135, 
22, 2.966197, 
23, 2.706690, 
24, 2.370178, 
25, 1.907643, 
26, 1.323581, 
27, 0.829609, 
28, 0.516082, 
29, 0.346538, 
30, 0.249726, 
31, 0.190279, 
32, 0.150491, 
33, 0.121953, 
34, 0.101373, 
35, 0.086583, 
36, 0.075771, 
37, 0.067629, 
38, 0.061305, 
39, 0.056252, 
40, 0.052113, 
41, 0.048650, 
