Epoch Number, Total Squared Error, 
0, 4.622230, 
1, 4.610408, 
2, 4.592600, 
3, 4.540529, 
4, 4.499698, 
5, 4.492544, 
6, 4.501580, 
7, 4.508665, 
8, 4.505112, 
9, 4.502120, 
10, 4.505727, 
11, 4.510251, 
12, 4.507633, 
13, 4.494347, 
14, 4.470776, 
15, 4.431699, 
16, 4.361488, 
17, 4.236517, 
18, 4.034988, 
19, 3.756931, 
20, 3.434094, 
21, 3.078960, 
22, 2.594281, 
23, 1.806686, 
24, 0.954973, 
25, 0.457982, 
26, 0.233697, 
27, 0.136521, 
28, 0.091117, 
29, 0.067301, 
30, 0.053511, 
31, 0.044903, 
