Epoch Number, Total Squared Error, 
0, 5.031384, 
1, 4.578391, 
2, 4.823717, 
3, 4.820493, 
4, 4.590314, 
5, 4.531938, 
6, 4.502921, 
7, 4.602677, 
8, 4.618721, 
9, 4.494378, 
10, 4.358901, 
11, 4.233031, 
12, 4.088021, 
13, 3.853965, 
14, 3.603356, 
15, 3.404963, 
16, 3.273685, 
17, 3.150942, 
18, 2.935770, 
19, 2.594615, 
20, 2.151183, 
21, 1.630056, 
22, 1.092256, 
23, 0.681683, 
24, 0.427327, 
25, 0.270463, 
26, 0.177538, 
27, 0.124172, 
28, 0.092529, 
29, 0.072739, 
30, 0.059686, 
31, 0.050674, 
32, 0.044204, 
