Epoch Number, Total Squared Error, 
0, 4.969989, 
1, 4.583749, 
2, 4.587470, 
3, 4.540038, 
4, 4.581779, 
5, 4.579951, 
6, 4.499431, 
7, 4.487332, 
8, 4.503257, 
9, 4.527381, 
10, 4.530220, 
11, 4.505762, 
12, 4.482954, 
13, 4.454088, 
14, 4.391200, 
15, 4.259012, 
16, 4.031601, 
17, 3.713386, 
18, 3.333563, 
19, 2.903882, 
20, 2.357441, 
21, 1.661857, 
22, 1.049766, 
23, 0.665254, 
24, 0.410549, 
25, 0.260713, 
26, 0.175754, 
27, 0.127257, 
28, 0.098481, 
29, 0.080363, 
30, 0.068301, 
31, 0.059876, 
32, 0.053734, 
33, 0.049079, 
