Epoch Number, Total Squared Error, 
0, 4.655524, 
1, 4.585921, 
2, 4.659319, 
3, 4.589519, 
4, 4.506063, 
5, 4.500053, 
6, 4.516015, 
7, 4.547736, 
8, 4.539715, 
9, 4.521761, 
10, 4.524109, 
11, 4.539936, 
12, 4.555003, 
13, 4.556400, 
14, 4.553294, 
15, 4.555392, 
16, 4.561009, 
17, 4.562230, 
18, 4.551623, 
19, 4.525012, 
20, 4.473531, 
21, 4.377156, 
22, 4.208346, 
23, 3.954722, 
24, 3.649544, 
25, 3.348983, 
26, 3.063869, 
27, 2.754486, 
28, 2.346017, 
29, 1.740122, 
30, 1.050235, 
31, 0.570534, 
32, 0.306758, 
33, 0.176909, 
34, 0.113876, 
35, 0.081104, 
36, 0.062537, 
37, 0.051165, 
38, 0.043723, 
