Epoch Number, Total Squared Error, 
0, 4.784863, 
1, 4.603892, 
2, 4.718803, 
3, 4.614806, 
4, 4.482180, 
5, 4.478940, 
6, 4.499232, 
7, 4.553032, 
8, 4.548113, 
9, 4.523623, 
10, 4.523545, 
11, 4.540267, 
12, 4.558750, 
13, 4.556796, 
14, 4.544889, 
15, 4.536890, 
16, 4.530133, 
17, 4.509754, 
18, 4.459296, 
19, 4.368178, 
20, 4.220978, 
21, 3.999181, 
22, 3.707649, 
23, 3.379864, 
24, 2.996858, 
25, 2.399740, 
26, 1.524431, 
27, 0.828582, 
28, 0.410064, 
29, 0.207814, 
30, 0.120966, 
31, 0.080452, 
32, 0.059273, 
33, 0.047149, 
