Epoch Number, Total Squared Error, 
0, 4.730625, 
1, 4.605500, 
2, 4.570390, 
3, 4.573210, 
4, 4.599086, 
5, 4.586688, 
6, 4.560439, 
7, 4.561429, 
8, 4.579108, 
9, 4.591561, 
10, 4.587315, 
11, 4.583247, 
12, 4.589592, 
13, 4.598798, 
14, 4.601679, 
15, 4.599331, 
16, 4.598955, 
17, 4.601725, 
18, 4.603492, 
19, 4.601931, 
20, 4.598919, 
21, 4.596575, 
22, 4.594210, 
23, 4.590026, 
24, 4.583471, 
25, 4.574983, 
26, 4.564120, 
27, 4.548550, 
28, 4.523871, 
29, 4.482330, 
30, 4.409313, 
31, 4.278368, 
32, 4.048700, 
33, 3.673208, 
34, 3.107841, 
35, 2.284072, 
36, 1.292286, 
37, 0.615895, 
38, 0.304733, 
39, 0.170524, 
40, 0.108720, 
41, 0.077332, 
42, 0.059810, 
43, 0.049207, 
