Epoch Number, Total Squared Error, 
0, 4.683420, 
1, 4.616469, 
2, 4.571810, 
3, 4.550922, 
4, 4.544001, 
5, 4.538889, 
6, 4.536164, 
7, 4.539797, 
8, 4.547297, 
9, 4.553458, 
10, 4.555603, 
11, 4.555095, 
12, 4.552907, 
13, 4.546397, 
14, 4.529325, 
15, 4.491585, 
16, 4.416594, 
17, 4.278328, 
18, 4.048092, 
19, 3.721945, 
20, 3.332710, 
21, 2.887900, 
22, 2.350485, 
23, 1.700557, 
24, 1.033227, 
25, 0.584404, 
26, 0.306633, 
27, 0.166834, 
28, 0.102262, 
29, 0.070191, 
30, 0.052686, 
31, 0.042316, 
