Epoch Number, Total Squared Error, 
0, 4.893190, 
1, 4.588390, 
2, 4.605917, 
3, 4.622463, 
4, 4.642106, 
5, 4.579346, 
6, 4.503804, 
7, 4.513184, 
8, 4.541447, 
9, 4.552423, 
10, 4.533613, 
11, 4.515173, 
12, 4.517416, 
13, 4.523164, 
14, 4.513287, 
15, 4.478224, 
16, 4.417457, 
17, 4.325076, 
18, 4.183017, 
19, 3.976705, 
20, 3.720302, 
21, 3.458166, 
22, 3.206723, 
23, 2.902289, 
24, 2.419219, 
25, 1.726015, 
26, 1.082847, 
27, 0.630360, 
28, 0.351686, 
29, 0.207953, 
30, 0.136183, 
31, 0.097048, 
32, 0.073916, 
33, 0.059357, 
34, 0.049715, 
