Epoch Number, Total Squared Error, 
0, 4.786891, 
1, 4.680144, 
2, 4.574903, 
3, 4.513564, 
4, 4.489476, 
5, 4.485931, 
6, 4.493743, 
7, 4.506353, 
8, 4.518224, 
9, 4.526433, 
10, 4.531673, 
11, 4.536181, 
12, 4.540922, 
13, 4.545337, 
14, 4.548765, 
15, 4.551304, 
16, 4.553271, 
17, 4.554336, 
18, 4.553414, 
19, 4.548948, 
20, 4.538657, 
21, 4.518407, 
22, 4.480589, 
23, 4.412490, 
24, 4.295868, 
25, 4.112027, 
26, 3.859328, 
27, 3.570444, 
28, 3.278609, 
29, 2.940767, 
30, 2.405973, 
31, 1.659536, 
32, 1.017372, 
33, 0.517689, 
34, 0.271587, 
35, 0.165189, 
36, 0.111861, 
37, 0.081703, 
38, 0.063543, 
39, 0.052062, 
40, 0.044446, 
