Epoch Number, Total Squared Error, 
0, 4.800029, 
1, 4.619285, 
2, 4.589836, 
3, 4.591378, 
4, 4.623822, 
5, 4.597990, 
6, 4.556477, 
7, 4.557870, 
8, 4.575190, 
9, 4.580562, 
10, 4.560820, 
11, 4.542154, 
12, 4.536768, 
13, 4.531273, 
14, 4.511693, 
15, 4.476889, 
16, 4.431295, 
17, 4.364965, 
18, 4.253261, 
19, 4.074226, 
20, 3.837074, 
21, 3.592697, 
22, 3.388863, 
23, 3.221518, 
24, 3.034501, 
25, 2.717420, 
26, 2.134344, 
27, 1.374106, 
28, 0.778734, 
29, 0.438922, 
30, 0.262556, 
31, 0.171095, 
32, 0.120500, 
33, 0.090615, 
34, 0.071996, 
35, 0.059818, 
36, 0.051481, 
37, 0.045523, 
