Epoch Number, Total Squared Error, 
0, 5.244967, 
1, 4.710546, 
2, 4.746595, 
3, 4.668564, 
4, 4.758914, 
5, 4.709912, 
6, 4.578815, 
7, 4.578843, 
8, 4.602767, 
9, 4.615187, 
10, 4.552106, 
11, 4.474246, 
12, 4.397372, 
13, 4.267403, 
14, 4.043243, 
15, 3.760840, 
16, 3.489688, 
17, 3.228818, 
18, 2.929040, 
19, 2.497595, 
20, 1.937577, 
21, 1.350044, 
22, 0.794565, 
23, 0.463981, 
24, 0.293057, 
25, 0.199105, 
26, 0.143340, 
27, 0.108547, 
28, 0.086178, 
29, 0.071279, 
30, 0.060939, 
31, 0.053472, 
32, 0.047882, 
