Epoch Number, Total Squared Error, 
0, 5.097581, 
1, 4.584505, 
2, 4.587044, 
3, 4.517108, 
4, 4.598556, 
5, 4.635092, 
6, 4.545454, 
7, 4.528848, 
8, 4.544521, 
9, 4.586874, 
10, 4.600989, 
11, 4.578699, 
12, 4.567104, 
13, 4.571308, 
14, 4.576934, 
15, 4.555521, 
16, 4.495665, 
17, 4.390913, 
18, 4.210519, 
19, 3.914213, 
20, 3.503907, 
21, 3.024740, 
22, 2.464060, 
23, 1.767014, 
24, 1.016928, 
25, 0.574298, 
26, 0.329743, 
27, 0.190791, 
28, 0.119747, 
29, 0.083372, 
30, 0.063400, 
31, 0.051499, 
32, 0.043865, 
