Epoch Number, Total Squared Error, 
0, 5.299089, 
1, 4.612527, 
2, 4.702371, 
3, 4.631096, 
4, 4.722987, 
5, 4.649081, 
6, 4.465547, 
7, 4.457956, 
8, 4.473548, 
9, 4.457340, 
10, 4.305308, 
11, 4.084002, 
12, 3.869213, 
13, 3.652328, 
14, 3.407565, 
15, 3.162050, 
16, 2.934286, 
17, 2.599575, 
18, 2.053256, 
19, 1.450421, 
20, 0.959185, 
21, 0.648921, 
22, 0.460324, 
23, 0.337318, 
24, 0.252494, 
25, 0.193457, 
26, 0.152496, 
27, 0.123809, 
28, 0.103298, 
29, 0.088250, 
30, 0.076903, 
31, 0.068112, 
32, 0.061125, 
33, 0.055446, 
34, 0.050739, 
35, 0.046774, 
