Epoch Number, Total Squared Error, 
0, 4.747866, 
1, 4.595758, 
2, 4.569654, 
3, 4.573785, 
4, 4.617176, 
5, 4.593744, 
6, 4.559298, 
7, 4.560341, 
8, 4.582071, 
9, 4.597398, 
10, 4.590462, 
11, 4.584404, 
12, 4.589562, 
13, 4.598194, 
14, 4.598738, 
15, 4.590542, 
16, 4.579081, 
17, 4.561434, 
18, 4.524228, 
19, 4.444608, 
20, 4.286049, 
21, 3.989803, 
22, 3.489270, 
23, 2.759854, 
24, 1.894917, 
25, 1.138112, 
26, 0.630918, 
27, 0.335987, 
28, 0.181788, 
29, 0.109581, 
30, 0.074329, 
31, 0.055386, 
32, 0.044290, 
