Epoch Number, Total Squared Error, 
0, 4.700462, 
1, 4.712856, 
2, 4.711394, 
3, 4.596758, 
4, 4.560257, 
5, 4.583180, 
6, 4.605763, 
7, 4.594870, 
8, 4.560154, 
9, 4.550504, 
10, 4.560108, 
11, 4.567547, 
12, 4.562359, 
13, 4.551200, 
14, 4.546192, 
15, 4.546473, 
16, 4.543635, 
17, 4.529215, 
18, 4.495753, 
19, 4.430338, 
20, 4.303586, 
21, 4.062960, 
22, 3.633522, 
23, 2.936693, 
24, 1.999942, 
25, 1.136292, 
26, 0.584501, 
27, 0.301938, 
28, 0.171262, 
29, 0.109672, 
30, 0.078183, 
31, 0.060560, 
32, 0.049883, 
