Epoch Number, Total Squared Error, 
0, 4.821712, 
1, 4.751460, 
2, 4.669570, 
3, 4.545615, 
4, 4.482927, 
5, 4.484038, 
6, 4.508809, 
7, 4.525979, 
8, 4.525899, 
9, 4.525927, 
10, 4.530910, 
11, 4.535252, 
12, 4.528740, 
13, 4.502809, 
14, 4.450285, 
15, 4.354080, 
16, 4.183850, 
17, 3.910698, 
18, 3.541727, 
19, 3.108036, 
20, 2.607146, 
21, 2.073095, 
22, 1.542441, 
23, 1.093756, 
24, 0.682575, 
25, 0.398640, 
26, 0.239167, 
27, 0.152220, 
28, 0.104540, 
29, 0.077292, 
30, 0.060791, 
31, 0.050183, 
32, 0.042979, 
