Epoch Number, Total Squared Error, 
0, 4.966516, 
1, 4.507551, 
2, 4.560155, 
3, 4.548117, 
4, 4.566745, 
5, 4.587811, 
6, 4.496947, 
7, 4.469931, 
8, 4.487772, 
9, 4.510684, 
10, 4.522919, 
11, 4.505595, 
12, 4.494925, 
13, 4.501768, 
14, 4.514274, 
15, 4.521955, 
16, 4.520089, 
17, 4.517268, 
18, 4.519403, 
19, 4.524262, 
20, 4.527176, 
21, 4.525649, 
22, 4.521210, 
23, 4.514772, 
24, 4.502949, 
25, 4.478340, 
26, 4.430594, 
27, 4.345293, 
28, 4.201269, 
29, 3.975390, 
30, 3.664010, 
31, 3.294646, 
32, 2.869571, 
33, 2.313446, 
34, 1.574966, 
35, 0.848767, 
36, 0.394048, 
37, 0.182789, 
38, 0.097595, 
39, 0.061132, 
40, 0.043285, 
