Epoch Number, Total Squared Error, 
0, 5.290269, 
1, 4.773926, 
2, 4.745845, 
3, 4.645952, 
4, 4.708837, 
5, 4.663994, 
6, 4.539754, 
7, 4.541699, 
8, 4.570878, 
9, 4.598407, 
10, 4.572050, 
11, 4.539863, 
12, 4.543046, 
13, 4.551542, 
14, 4.537720, 
15, 4.491454, 
16, 4.420613, 
17, 4.313821, 
18, 4.140069, 
19, 3.888983, 
20, 3.593918, 
21, 3.299034, 
22, 2.988731, 
23, 2.599736, 
24, 2.113400, 
25, 1.629649, 
26, 1.158864, 
27, 0.736974, 
28, 0.474576, 
29, 0.321065, 
30, 0.226311, 
31, 0.165821, 
32, 0.125855, 
33, 0.098536, 
34, 0.079363, 
35, 0.065631, 
36, 0.055608, 
37, 0.048140, 
