Epoch Number, Total Squared Error, 
0, 4.641812, 
1, 4.621852, 
2, 4.596735, 
3, 4.553873, 
4, 4.524096, 
5, 4.518594, 
6, 4.523864, 
7, 4.526854, 
8, 4.525192, 
9, 4.526869, 
10, 4.534020, 
11, 4.541929, 
12, 4.546304, 
13, 4.546950, 
14, 4.546628, 
15, 4.547114, 
16, 4.548094, 
17, 4.548518, 
18, 4.547847, 
19, 4.546025, 
20, 4.542086, 
21, 4.532461, 
22, 4.509411, 
23, 4.458740, 
24, 4.356380, 
25, 4.166520, 
26, 3.844929, 
27, 3.342969, 
28, 2.607995, 
29, 1.682598, 
30, 0.918246, 
31, 0.480114, 
32, 0.257116, 
33, 0.150034, 
34, 0.098231, 
35, 0.071284, 
36, 0.055984, 
37, 0.046593, 
