Epoch Number, Total Squared Error, 
0, 4.870336, 
1, 4.715552, 
2, 4.798900, 
3, 4.628202, 
4, 4.520851, 
5, 4.526050, 
6, 4.567494, 
7, 4.600373, 
8, 4.562270, 
9, 4.542775, 
10, 4.555995, 
11, 4.580099, 
12, 4.584895, 
13, 4.571738, 
14, 4.568420, 
15, 4.576957, 
16, 4.584181, 
17, 4.581318, 
18, 4.575130, 
19, 4.573644, 
20, 4.574368, 
21, 4.571443, 
22, 4.563932, 
23, 4.555239, 
24, 4.546400, 
25, 4.534431, 
26, 4.515807, 
27, 4.488378, 
28, 4.449477, 
29, 4.392516, 
30, 4.304252, 
31, 4.165103, 
32, 3.962473, 
33, 3.718678, 
34, 3.489259, 
35, 3.307669, 
36, 3.152897, 
37, 2.959769, 
38, 2.626621, 
39, 2.059871, 
40, 1.360246, 
41, 0.838494, 
42, 0.512670, 
43, 0.306222, 
44, 0.197361, 
45, 0.137421, 
46, 0.102424, 
47, 0.080695, 
48, 0.066251, 
49, 0.056231, 
50, 0.049084, 
